,jobTitle,companyName,meanPay,payRange
391,Financial Data Analyst - Hourly,Healthcare Management Associates,$33,$31 - $34
392,Senior Data Analyst,NetJets,"$86,069",$83K - $90K
393,Data Quality Analyst,EY,"$70,520",$68K - $73K
394,Senior Data Analyst,Ascension Seton,"$83,906",$80K - $87K
395,Senior Fraud Data Analyst,LexisNexis Risk Solutions,"$103,240",$98K - $108K
396,Fixed Income Data Analyst,Bloomberg L.P.,"$71,468",$69K - $74K
397,Statistical Data Analyst,Nielsen,"$84,662",$81K - $89K
398,Business Data Analyst,Los Altos,"$63,785",$61K - $66K
399,Data Warehouse Analyst,Blue Cross and Blue Shield of Louisiana,"$70,153",$67K - $73K
400,Principal Data Analyst,Red Hat,"$129,432",$124K - $134K
401,Big Data & IT Analyst,Tata Consultancy Services,"$81,500",$78K - $85K
402,Data Analyst II,Grantham University,"$76,697",$74K - $79K
403,ETL Developer/Data Analyst,V12 Group,"$81,209",$78K - $85K
404,Business Data Analyst,Rite Pros,"$67,729",$65K - $71K
405,Financial Data Analyst,Lundquist Consulting,"$63,674",$62K - $67K
406,Social Media Data Analyst - Hourly Contractor,Pyramid Consulting,$27,$26 - $28
407,Network Systems and Data Communications Analyst,Gala-Net,"$67,620",$65K - $71K
408,Senior Data Analyst,Tinder,"$100,253",$96K - $104K
409,Project Administrator Data Analyst,Adobe,"$85,811",$82K - $90K
410,Financial Data Analyst,Institute of Technical Education,"$76,009",$73K - $80K
411,Business Data Analyst,NEXTGEN GLOBAL RESOURCES,"$48,875",$47K - $51K
412,Junior Data Analyst,Horizon Media,"$64,642",$63K - $67K
413,Financial Data Analyst,CQ Roll Call,"$81,753",$79K - $84K
414,Senior Data Analyst,Catasys,"$83,910",$81K - $88K
415,Senior Data Analyst - Hourly,ProQuest,$31,$30 - $32
416,Data Loading Analyst - Hourly,BroadPath Healthcare Solutions,$16,$15 - $16
417,Systems Analyst - Data Analyst - ETL,Carlson Companies,"$87,517",$84K - $91K
418,Data Programmer Analyst,Hanusoft,"$102,052",$98K - $107K
419,Provider Data Analyst - Hourly,Centene,$25,$24 - $26
420,Junior Data Analyst,Garretson Resolution Group,"$43,031",$42K - $44K
421,Data Integration Analyst - Hourly Contractor,DSM Technical Solutions,$65,$63 - $68
422,Data Quality Analyst,AdventHealth Corporate,"$51,677",$50K - $54K
423,Senior Data Analyst - Hourly,CoreLogic,$29,$28 - $31
424,Data Warehouse Analyst,Vixxo,"$61,822",$60K - $64K
425,Data Analyst/Data Warehousing Administrator,Enverus,"$68,034",$65K - $71K
426,Business Data Analyst,MassMutual,"$70,677",$68K - $74K
427,Business Data Analyst 1a,Harvard Pilgrim Health Care,"$87,543",$85K - $90K
428,Assistant Research Data Analyst - Hourly,Howard University,$17,$17 - $18
429,Data Systems Processing Analyst,Catholic Health System,"$58,895",$56K - $61K
430,Data Analyst/Modeler,Transurban,"$101,866",$99K - $106K
431,Operations Data Analyst,TeamHealth,"$48,848",$47K - $51K
432,Data Quality Analyst - Hourly,Aramark,$22,$21 - $23
433,Data Quality Analyst,Discover,"$99,993",$96K - $105K
434,Senior Data Analyst,Northrop Grumman,"$85,598",$82K - $89K
435,Data Communications Analyst,Cellular Enterprise,"$48,659",$47K - $51K
436,Distributed Data Warehouse Analyst/Programmer,Marshfield Clinic,"$76,260",$74K - $79K
437,Data Analyst/Programmer,Thought Byte,"$83,310",$80K - $86K
438,Energy Data Analyst,Aramark,"$64,882",$62K - $67K
439,Entry Level Data Analyst,SAIC,"$63,588",$60K - $66K
440,Principal Data Analyst,Citrix,"$119,991",$114K - $124K
441,Quality Assurance Data Analyst,Avantech,"$72,674",$69K - $76K
442,Senior Data Analyst,BRTRC,"$84,673",$82K - $88K
443,Junior Data Analyst - Contractor,AUSGAR Technologies,"$59,172",$56K - $61K
444,Business Data Analyst,SEI Investments,"$70,044",$68K - $73K
445,Junior Data Analyst,Level Agency,"$35,163",$34K - $37K
446,Data Services Analyst,Rocket Fuel,"$72,487",$69K - $75K
447,Data Operations Analyst - Hourly Contractor,Autodesk,$29,$28 - $31
448,Network Systems and Data Communication Analyst,Skyline Ultd,"$65,900",$64K - $69K
449,Clinical Data Analyst,FLUSHING RADIATION ONCOLOGY SERVICES,"$46,052",$44K - $48K
450,Senior Data Management Analyst,EFI,"$79,558",$77K - $83K
451,Data and Quality Analyst,Yash Creations,"$65,865",$63K - $68K
452,Data Entry Analyst,Dairy.com,"$24,500",$24K - $26K
453,Senior SAS Data Analyst,SV SYSTEMS,"$87,139",$84K - $91K
454,Statistical Data Analyst,Jacobs Levy Equity Management,"$109,307",$104K - $113K
455,Senior Data Analyst,VinSolutions,"$96,827",$93K - $100K
456,Senior Data Analyst,Amnet Group,"$84,845",$82K - $88K
457,Senior Data Analyst,Kasasa,"$86,939",$83K - $91K
458,Research Data Analyst,Greenberg Quinlan Rosner,"$76,414",$73K - $80K
459,Marketing Data Analyst,Capital Group,"$82,191",$79K - $85K
460,Senior Data Analyst,MyHeritage,"$113,423",$109K - $119K
461,Network Systems and Data Communications Analyst - Hourly,International Academic Alliance,$31,$30 - $32
462,Healthcare Data Analyst,Peachtree Immediate Care,"$70,163",$67K - $73K
463,Data Quality Analyst,Smartronix,"$36,684",$35K - $38K
464,Master Data Analyst,Atmel,"$83,662",$81K - $87K
465,Quality Assurance Data Analyst - Hourly,Ancestry,$22,$21 - $23
466,Senior Data Analyst - Hourly,Qlarant,$38,$36 - $39
467,Master Data Analyst,Dr Pepper Snapple Group,"$62,853",$61K - $66K
468,Big Data Analyst - Monthly Intern,HexaCorp,"$2,152",$2K - $2K
469,Market Data Analyst,Interactive Data,"$50,565",$49K - $53K
470,Data Analyst I,Putnam Investments,"$56,351",$54K - $59K
471,Senior Data Analyst,TESLA,"$101,879",$98K - $107K
472,Senior Data Analyst,Endurance International Group,"$71,180",$68K - $74K
473,Senior Data Analyst,New Breed Logistics,"$95,120",$92K - $99K
474,Clinical Data Analyst,PPD,"$77,566",$74K - $81K
475,Quality Data Analyst,Life Technologies,"$135,164",$131K - $139K
476,SAS Data Analyst 2,Celerion,"$64,000",$62K - $66K
477,Senior Data Analyst,Sizzler USA,"$94,375",$91K - $97K
478,Marketing Data Analyst,Intrado,"$53,143",$51K - $55K
479,Senior Marketing Data Analyst,GM Financial,"$84,800",$82K - $88K
480,Computer Programmer (SQL Programmer/Data Analyst),WebMD Health,"$91,405",$88K - $95K
481,Financial Data Analyst,Facebook,"$90,824",$87K - $94K
482,Senior Data Analyst,Bill.com,"$95,000",$90K - $99K
483,Senior Data Analyst,eMarketer,"$124,196",$118K - $128K
484,TV Data Analyst,LiveRamp,"$80,057",$76K - $83K
485,R Coder & Data Analyst,University of Pennsylvania,"$55,000",$53K - $57K
486,Data Integrity Analyst,Nuveen,"$86,185",$82K - $89K
487,Senior Data Analyst,Tivity Health,"$88,846",$86K - $92K
488,Programmer Analyst (SQL Server Data Analyst),SV IT,"$74,384",$72K - $77K
489,Data Security Analyst,Bosch,"$53,793",$52K - $56K
490,Master Data Analyst,Brady,"$44,918",$43K - $47K
491,Data Warehouse Analyst,AMITA Health,"$76,966",$74K - $80K
492,Senior Clinical Data Analyst,Parexel,"$84,919",$81K - $88K
493,Business Data Analyst,Association Member Benefits Advisors,"$52,895",$51K - $55K
494,Human Resources Data Analyst - Monthly,State of Oregon,"$6,002",$6K - $6K
495,Senior Data Analyst - Hourly,Catholic Health Initiatives,$38,$36 - $40
496,Senior Data Warehouse Analyst,Genuent,"$104,884",$100K - $109K
497,Clinical Data Analyst,Aten,"$68,367",$66K - $71K
498,Data Analyst of Email,v2 Ventures,"$79,549",$76K - $83K
499,Senior Clinical Data Analyst,Waikiki Health Center,"$101,568",$98K - $105K
500,Data Visualization Analyst - Hourly,Premier Research,$22,$21 - $22
501,Project Data Analyst,UC San Francisco,"$88,205",$84K - $91K
502,Associate Data Analyst,Cox Automotive,"$62,451",$60K - $65K
503,Marketing Data Analyst,Farmers Insurance Federal Credit Union,"$62,044",$60K - $64K
504,Business Data Analyst - Hourly,The Coca-Cola Company,$20,$19 - $21
505,Business Data Analyst - Hourly,Affirma,$19,$19 - $20
506,Senior Data Analyst,Bridgewater Associates,"$161,721",$156K - $168K
507,BI Data Analyst - Contractor,MATRIX Resources,"$118,968",$115K - $124K
508,Clinical Data Research Analyst - Hourly,UCLA Health,$30,$29 - $31
509,Senior Data Analyst,Predictive Analytics Decision Services,"$96,167",$93K - $100K
510,"Scientific Data Analyst, Senior",Science & Technology Corp.,"$87,477",$85K - $92K
511,Data/Reporting Analyst,The Church of Jesus Christ of Latter-day Saints,"$55,318",$53K - $57K
512,Data Analyst II,General Dynamics Information Technology,"$55,039",$52K - $57K
513,Tax Data Analyst,Amazon,"$52,793",$50K - $55K
514,Data Analyst IV,Canvas InfoTech,"$99,949",$96K - $104K
515,Marketing Data Analyst - Hourly,Google,$32,$31 - $33
516,Email Data Reporting Analyst - Hourly,Belk,$22,$21 - $23
517,Data Quality Analyst,Dun & Bradstreet,"$62,757",$60K - $65K
518,Pharmacoepidemiology Data Analyst,Delta Pharma,"$97,635",$95K - $101K
519,Data Reporting Analyst,WARF (Warrenton Aquatic & Recreation Facility),"$52,498",$51K - $55K
520,Senior Data Warehouse Analyst,Ardent Health,"$99,231",$96K - $102K
521,Human Resources Data Analyst,Black & Veatch,"$57,279",$55K - $60K
522,Senior Data Analyst,Intercontinental Exchange,"$89,871",$87K - $93K
523,Senior Data Analyst,Phase One CG,"$89,802",$86K - $93K
524,Data Integration Analyst,Central Maine Medical Center,"$75,910",$74K - $78K
525,Data Analyst/Editor - Hourly Contractor,Apex Systems,$19,$18 - $20
526,Data Quality Analyst,CVS Health,"$105,069",$100K - $109K
527,Senior Data Analyst,Children's Hospital Colorado,"$98,092",$94K - $103K
528,GCC Data Analyst I - Hourly,Acuative,$10,$10 - $10
529,Data Analyst II,Mozilla,"$123,258",$119K - $129K
530,Business Data Analyst,AMAZECH SOLUTIONS,"$77,313",$74K - $81K
531,Data Quality Analyst,Civitas Learning,"$51,448",$49K - $53K
532,Data Integrity Analyst - Hourly,Loma Linda University Health,$21,$20 - $22
533,Data Analyst/Solution Consultant,Spend Radar,"$68,045",$66K - $70K
534,Data Communications Analyst - Hourly,Peninsula Christian Center,$28,$27 - $29
535,Clams Data Analyst,The General,"$60,000",$58K - $62K
536,Research Data Analyst,Stanford School of Medicine,"$77,385",$75K - $80K
537,SAP Data Analyst - Hourly Contractor,CONA Services,$35,$33 - $37
538,Senior Healthcare Data Analyst,Caravan Health,"$81,754",$78K - $84K
539,Network Systems and Data Communications Analyst,Worldwide Software Services,"$64,453",$62K - $68K
540,Clinical Data Analyst,UW Health,"$71,119",$68K - $75K
541,Data Reporting Analyst,Ideal Innovations,"$75,403",$72K - $78K
542,Data Quality Analyst - Hourly,BP,$43,$41 - $45
543,"Consultant, Data Analyst",Fractal Analytics,"$97,506",$93K - $102K
544,Senior Data Analyst,Wattzon,"$93,800",$91K - $97K
545,Data Operations Analyst,Daimler Trucks North America,"$68,221",$65K - $71K
546,Bioinformatics Research Data Analyst,Stanford University,"$67,278",$65K - $71K
547,Senior Data Management Analyst,IQVIA,"$97,860",$94K - $101K
548,Business Intelligence Data Analyst,MedImpact,"$76,355",$74K - $80K
549,Business Data Process Analyst,Moody's,"$76,557",$74K - $80K
550,Business Data Analyst,Glidewell Dental,"$82,898",$80K - $86K
551,Senior Data Analyst,PhyMed Healthcare Group,"$109,647",$104K - $114K
552,Environmental Data Analyst,MWH Global,"$94,512",$91K - $98K
553,SQL Database Administrator/Data Integration Analyst/ETL Developer - Contractor,RGP,"$125,485",$119K - $131K
554,Master Data Analyst,Bard,"$134,482",$128K - $139K
555,Market Data Analyst,Adroit Resources,"$50,445",$49K - $53K
556,Data Management Analyst,DHL Global Forwarding,"$51,001",$49K - $53K
557,Research Data Analyst,Penn State University,"$49,856",$48K - $52K
558,Data Warehouse Analyst,Scarlet Infotech,"$84,726",$81K - $88K
559,Data Quality Analyst,Google,"$107,193",$104K - $112K
560,Data Analyst I,United BioSource,"$62,238",$59K - $65K
561,Data Warehouse Analyst,Daegis,"$71,532",$69K - $74K
562,Clinical Data Analyst,Antelope Valley Hospital,"$53,065",$51K - $55K
563,Data & Process Quality Assurance Analyst - Hourly Contractor,Molina Healthcare,$65,$62 - $68
564,Senior Data Quality Analyst - Hourly,LogicaTech,$63,$61 - $65
565,Network Systems/Data Comm Analyst - Hourly,Avasina,$42,$40 - $44
566,Computer Programmer/Caliper Data Analyst,Proactive Diagnostic Services,"$60,012",$58K - $62K
567,Data Systems Analyst,Thomson Reuters,"$73,858",$71K - $77K
568,Business Data Analyst (Senior Data Analyst Business),LinkedIn,"$140,406",$135K - $147K
569,Product Data Analyst,Pattern,"$50,127",$48K - $52K
570,Senior Data Analyst,Brand Networks,"$79,045",$76K - $83K
571,Health Data Analyst - Senior,Blue Shield Of California,"$100,312",$96K - $104K
572,Data Integration Data Analyst,Skolix,"$66,594",$63K - $70K
573,Data Analyst I,A.M. Best,"$78,412",$76K - $82K
574,Lead Data Analyst,Cognizant Technology Solutions,"$91,059",$87K - $95K
575,Electronic Data Interchange Analyst,Computer Generated Solutions,"$61,896",$59K - $65K
576,Financial Data Analyst,Konica Minolta Business Solutions,"$64,906",$63K - $67K
577,Claims Data Analyst,Tokio Marine America,"$53,105",$50K - $55K
578,Data Warehouse Analyst I,Cintas,"$76,555",$73K - $79K
579,Data Center Analyst,Fidelity Investments,"$94,255",$90K - $98K
580,Senior Data Analyst,Hillary Clinton for President,"$85,073",$82K - $89K
581,Senior Data Analyst,Altimetrik,"$94,776",$92K - $99K
582,Junior Data Analyst,Bayview Loan Servicing,"$52,812",$50K - $55K
583,Senior Business Data Analyst,UCBH Holdings,"$82,176",$78K - $86K
584,Data Analyst/Vendor Liaison,MDA DataQuick,"$67,070",$64K - $70K
585,Senior Data Analyst,TiVo,"$67,244",$64K - $70K
586,Statistical Data Technology Analyst,Two Sigma,"$99,892",$97K - $104K
587,Data Security Analyst,Delta College,"$41,342",$40K - $43K
588,Research Data Analyst,Child Mind Institute,"$61,293",$59K - $64K
589,Program Data Analyst,Ihda,"$43,510",$42K - $46K
590,Senior Data Analyst,Amgen,"$130,180",$124K - $134K
591,Senior Data Analyst,Kantar,"$93,225",$90K - $97K
592,Data Analyst IV,Apple,"$139,363",$133K - $144K
593,Network Systems and Data Communications Analyst,Peoplenetz,"$45,449",$44K - $47K
594,ETL Developer/Data Analyst,VST Consulting,"$51,056",$50K - $54K
595,Market Data Analyst,The Center for Research in Security Prices,"$51,641",$49K - $54K
596,Data Quality Analyst - Hourly,Meridian Asset Services,$22,$21 - $23
597,Market Data Financial Analyst,MPG Operations,"$128,231",$122K - $135K
598,Provider Data Service Analyst,Aetna,"$43,209",$41K - $45K
599,Business Data Analyst,Farmers Insurance Group,"$74,606",$71K - $77K
600,Senior Data Support Analyst,Apria Healthcare,"$84,767",$82K - $88K
601,Financial Data Analyst,Credit Suisse,"$51,878",$50K - $54K
602,Senior Data Analyst,Empower Professionals,"$84,349",$81K - $87K
603,Research Data Analyst,CompanyT,"$70,000",$67K - $73K
604,Data Analyst II,Shellpoint Mortgage Servicing,"$56,866",$54K - $60K
605,Healthcare Data Analyst,Terumo Medical Corporation,"$47,795",$46K - $49K
606,Clinical Data Analyst/Programmer,Hurley Consulting,"$102,595",$99K - $107K
607,Junior Data Analyst,Zimmerman Advertising,"$49,718",$48K - $51K
608,Data Analyst/Modeler,Fedex Trade Networks,"$39,927",$39K - $41K
609,"Data, Performance & Reporting Analyst",Fiera Capital,"$50,852",$49K - $53K
610,Data Integrity Analyst,SymphonyAM,"$57,279",$55K - $59K
611,Data Systems Analyst,CenturyLink,"$87,471",$84K - $91K
612,Data Warehouse Analyst,AdventHealth Greater Orlando,"$74,858",$72K - $78K
613,Senior Data Analyst,GM Financial,"$93,600",$90K - $98K
614,Project Data Analyst - Hourly,Agbayani Construction,$27,$26 - $28
615,Data Analyst I,The Sanborn Map Company,"$55,382",$53K - $58K
616,Data Business Analyst,Televerde,"$56,206",$54K - $58K
617,Data Analyst II - Hourly,First Tech Federal Credit Union,$34,$32 - $35
618,Senior Data Analyst,GE Aviation,"$95,698",$92K - $100K
619,Senior QI Data Analyst,Boston University School of Medicine,"$85,029",$82K - $89K
620,Data Analyst II,SAP Concur,"$108,368",$105K - $113K
621,Data Warehouse Technical Analyst,Dean Health Systems,"$89,167",$85K - $92K
622,Master Data Analyst,New Era Cap,"$42,784",$41K - $44K
623,Senior Data Analyst,Ares Management,"$78,316",$75K - $82K
624,Data Reporting Analyst,KellyOCG,"$53,188",$51K - $55K
625,Research Data Analyst,Environmental Protection Agency,"$76,176",$73K - $79K
626,Technical Data Analyst,Access Sciences,"$53,140",$51K - $56K
627,Senior Data Analyst,MMS Education,"$62,451",$61K - $65K
628,Data Mining Analyst - Monthly,MoneyGram International,"$8,989",$9K - $9K
629,Senior Data Analyst,Nordic Consulting Partners,"$82,000",$79K - $86K
630,Senior Data Analyst,Data Recognition Corporation,"$65,795",$63K - $68K
631,Research Data Analyst - Hourly,Washtenaw Community College,$22,$21 - $23
632,Data Analyst II,Exxonmobil Malaysia,"$68,586",$66K - $71K
633,Data Warehouse Analyst,ITC Infotech,"$67,704",$65K - $71K
634,Maps Data Analyst - Hourly,GlobeTech,$19,$19 - $20
635,Data Communications Analyst,Digitalbridge Communications,"$65,352",$63K - $68K
636,Data Coordinator/Data Analyst - Hourly Contractor,Insight Global,$19,$19 - $20
637,Clinical Data Management Analyst,Artech Information Systems,"$68,259",$66K - $71K
638,Programmer/Data Analyst,Harvard University,"$73,972",$71K - $77K
639,Business Analyst (Data Operations Associate),Moody's Analytics,"$67,746",$65K - $70K
640,Customer Data Analyst,SIRVA,"$45,849",$44K - $48K
641,Senior Data Analyst,IPG Mediabrands,"$60,599",$59K - $63K
642,Global Data Analyst,GRC,"$92,737",$90K - $96K
643,Senior Data Integration Analyst,Willis Towers Watson,"$75,350",$72K - $78K
644,Senior Data Analyst,Vertafore,"$90,180",$86K - $95K
645,Data Center Operations Analyst - Hourly,Boston Market,$17,$17 - $18
646,Business Data Analyst - Hourly Contractor,Microsoft,$43,$41 - $44
647,Business Data Analyst,Fidelity Investments,"$67,023",$64K - $70K
648,Data Entry Analyst - Hourly,USC Gould School of Law,$14,$13 - $14
649,Data Research Analyst - Hourly Contractor,Equifax,$14,$13 - $14
650,Business Data Analyst - Hourly Intern,Willkie Farr,$22,$21 - $23
651,Data Analyst II,CGS Administrators,"$65,170",$63K - $67K
652,Data Warehouse Analyst,CSU Sacramento,"$78,316",$75K - $81K
653,Data Warehousing Analyst,AIT Resource Group,"$104,454",$101K - $109K
654,Senior Business Data Analyst,US Foods,"$104,881",$101K - $110K
655,Data Quality Analyst,Spellman High Voltage Electronics Corp.,"$76,754",$73K - $80K
656,Master Data Analyst,Intertek,"$63,842",$61K - $67K
657,Senior Data Analyst,CallSource,"$94,150",$91K - $98K
658,Market Analytics-data Analyst,Nasdaq,"$58,895",$56K - $61K
659,Data Warehouse Analyst,Amegy Bank,"$67,943",$65K - $71K
660,Data Analyst - Educational Research and Evaluation,Syracuse City School District,"$68,612",$67K - $72K
661,Routing Data Analyst,C R And R,"$68,164",$66K - $71K
662,Linguistic Data Analyst - Hourly,Amazon,$15,$14 - $15
663,Systems and Data Analyst - Hourly Contractor,ALDI,$25,$24 - $26
664,BI Data Analyst - Hourly,Randstad US,$71,$68 - $73
665,Senior Data Quality Analyst,J.P. Morgan,"$76,694",$73K - $79K
666,Administrative Analyst I Data Processing,State of New Jersey,"$104,700",$100K - $109K
667,Senior Metadata Administrator/Data Analyst,ActioNet,"$119,301",$115K - $125K
668,Research Data Analyst,WTNH,"$37,695",$36K - $40K
669,Data Science Analyst,Ask Media Group,"$56,500",$54K - $59K
670,Data Resource and Reports Analyst - Monthly,CSU Monterey Bay,"$6,807",$6K - $7K
671,Data Quality Analyst,IHS Markit,"$57,083",$54K - $59K
672,Junior Data Analyst,DealerSocket,"$72,642",$69K - $76K
673,VENDOR MASTER DATA ANALYST - Hourly,eTeam,$17,$16 - $18
674,Network Systems and Data Communication Analyst,Waltech,"$76,103",$73K - $80K
675,IT Consultant (Data Analyst),Infosmart,"$59,366",$57K - $62K
676,Senior Data Analyst,Telerx,"$49,494",$47K - $51K
677,Clinical Data Analyst,Allergan,"$70,369",$68K - $73K
678,Clinical Data Analyst,San Francisco Health Plan,"$86,031",$82K - $89K
679,Business Data Analyst,True Manufacturing,"$55,549",$53K - $58K
680,Catalog Data Analyst,Genuine Parts Company,"$51,500",$50K - $54K
681,Senior Data Analyst - Hourly Contractor,Cognizant Technology Solutions,$21,$20 - $22
682,Big Data Analyst,Auto Club of Southern California,"$66,811",$64K - $69K
683,Business/Data Analyst - Hourly,Fitbit,$42,$40 - $44
684,Data Platform/Reference Data Analyst,Neuberger Berman,"$145,000",$140K - $149K
685,Senior Data Analyst,Anthem Blue Cross of California,"$130,787",$127K - $135K
686,Logistics SAP Data Analyst,The Coca-Cola Company,"$125,626",$119K - $130K
687,Clinical Data Systems Analyst,SMARTSWITCH,"$71,128",$69K - $73K
688,Senior Marketing Data Analyst,Field Nation,"$94,777",$91K - $99K
689,Health Data Analyst,FirstCare Health Plans,"$65,467",$63K - $69K
690,Senior Data Analyst,Vicarious Visions,"$84,629",$81K - $88K
691,Data Analyst and IT Developer,Aple Corp,"$64,201",$61K - $67K
692,Senior Business Data Analyst - Contractor,Open Systems Technologies,"$125,739",$119K - $131K
693,Data and Operations Support Analyst,Airlines Reporting Corporation,"$102,328",$98K - $107K
694,Healthcare Data Analyst,UCare,"$64,879",$62K - $67K
695,Data Programming Analyst,Frazee Paint,"$93,201",$90K - $97K
696,Network Systems and Data Communications Analyst,NSD AMERICA,"$68,170",$65K - $71K
697,Senior Data Analyst,Travelers,"$80,529",$77K - $84K
698,Junior Data Analyst,Prisma Health Upstate,"$52,072",$50K - $54K
699,Data Analyst/Developer - Hourly Contractor,Citi,$30,$29 - $31
700,Data Analyst II,MultiPlan,"$70,478",$68K - $73K
701,Data Analyst Contractor - Hourly,Capital One,$26,$25 - $27
702,Customer Data Analyst,San Diego Gas & Electric,"$80,187",$77K - $83K
703,Technical Data Analyst,Nalco Water,"$70,191",$68K - $74K
704,Senior Data Analyst,Huron Consulting Group,"$77,462",$75K - $81K
705,Data Quality Analyst - Hourly,LCI (CA),$21,$21 - $22
706,Clinical Data Analyst - Hourly,New York State Technology Enterprise Corporation,$26,$24 - $27
707,Data Analyst I,IHS,"$70,702",$68K - $74K
708,Senior Data Analyst,Connection Student,"$104,020",$100K - $108K
709,Financial Data Analyst,Ryder System,"$57,228",$55K - $60K
710,Data Analyst III - Hourly,Bennett Aerospace,$21,$20 - $22
711,Data Entry Analyst,SurveyMonkey,"$37,492",$36K - $39K
712,Environmental Data Analyst,"Eastern Research Group, Inc.","$39,149",$37K - $41K
713,IT Data Analyst - Hourly,3M,$26,$25 - $27
714,Financial Data Analyst,DriveTime Automotive Group,"$62,447",$60K - $65K
715,Financial Data Analyst,Forbes,"$64,542",$62K - $67K
716,Marketing Data Analyst - Hourly Intern,Bosch Rexroth,$16,$16 - $17
717,Network Systems and Data Communications Analyst,Integrated Software Solutions,"$89,185",$86K - $93K
718,Data and Reporting Analyst,The Citadel,"$53,974",$52K - $56K
719,Programmer Analyst/Data Analyst,SCM Data,"$67,128",$64K - $70K
720,Senior Data Analyst,Enterprise,"$65,028",$63K - $67K
721,Senior Data Analyst,Winsor Consult Group,"$108,278",$104K - $112K
722,Data Warehouse Analyst - Hourly Contractor,AbbVie,$25,$24 - $26
723,Information Security & Data Communication Analyst,Larsen & Toubro,"$54,807",$53K - $57K
724,Business Data Analyst,Luxottica Retail,"$68,286",$66K - $70K
725,Senior Data Analyst,Amerihome Mortgage,"$90,420",$87K - $94K
726,Senior Data Analyst/Bio Statistician,Thomas Jefferson University Hospital,"$70,032",$67K - $73K
727,Data Research/Excel Analyst,Analytic Innovations,"$70,410",$68K - $74K
728,Data Quality Analyst,Nationwide Children's Hospital,"$38,691",$37K - $40K
729,Logistics Planning Analyst/Data Manager,Geometric,"$54,938",$52K - $57K
730,Financial Data Analyst,Horizon Blue Cross Blue Shield of New Jersey,"$67,001",$64K - $70K
731,Senior Data Analyst,Ingredion,"$91,411",$87K - $94K
732,Senior Data Analyst,Avention OneSource Solutions,"$100,318",$96K - $105K
733,Business Data Analyst,Amazon,"$88,365",$85K - $93K
734,Data Analyst III,Interactive Data,"$79,160",$75K - $82K
735,INSTRUMENT REFERENCE DATA ANALYST - Contractor,J.P. Morgan,"$46,113",$45K - $48K
736,Data Science Analyst,1stdibs.com,"$78,108",$75K - $82K
737,Data Analyst; Researcher,Corning,"$63,805",$61K - $66K
738,Marketing Data Analyst,Canon Solutions America,"$32,603",$31K - $34K
739,Data Analyst II,Boston Medical Center,"$102,761",$98K - $107K
740,Business Data Analyst,"Quora, Inc.","$104,147",$99K - $108K
741,Junior Data Analyst - Hourly,Crownpeak,$22,$21 - $23
742,Senior Data Analyst,Thinkful,"$89,918",$86K - $94K
743,Network Systems and Data Communications Analyst,US Marine Corps,"$66,995",$65K - $70K
744,Senior Data Analyst,LabCorp,"$129,103",$123K - $135K
745,Trade Data Analyst,Infinium Capital Management,"$132,948",$127K - $138K
746,Research & Data Analyst,AAMC,"$74,045",$71K - $78K
747,Data Feed Analyst - Hourly,Feedonomics,$17,$16 - $18
748,Senior Data Analyst,California Primary Care Association,"$65,278",$63K - $68K
749,Senior Data Analyst,Saama Technologies,"$122,328",$118K - $128K
750,Network Systems and Data Communications Analyst,Irmac USA,"$72,584",$69K - $76K
751,Senior Data Analyst,Amundi,"$76,819",$74K - $80K
752,Data Analyst Intern,Elbit Systems of America,"$65,389",$63K - $68K
753,Business Data Analyst,US Air Force,"$73,729",$71K - $77K
754,Data Security Analyst,Novant Health,"$58,559",$57K - $61K
755,Associate Data Analyst,Harvard Pilgrim Health Care,"$92,753",$89K - $96K
756,Junior Data Analyst,Crestron Electronics,"$64,871",$62K - $67K
757,Data Analyst I,Advocates,"$57,019",$55K - $60K
758,Technical Data Analyst,Reynolds and Reynolds,"$45,686",$44K - $47K
759,Project Data Analyst,TBS,"$65,320",$62K - $67K
760,Programmer Analyst (Data Modeler),VTEKH,"$70,433",$68K - $73K
761,Research Data Analyst,University of South Florida,"$59,805",$57K - $63K
762,Programmer Analyst-DATA CENTRA - Hourly,Clairvoyant TechnoSolutions,$50,$48 - $52
763,Litigation Data Analyst - Hourly,KLDiscovery,$20,$19 - $21
764,Senior Data Analyst,Sears,"$83,003",$80K - $87K
765,Senior Data Analyst,Advocate Aurora Health,"$104,038",$100K - $108K
766,Data Warehouse Analyst,Envolve Peoplecare,"$89,650",$86K - $94K
767,Business Data Analyst,First Citizens Bank,"$68,127",$65K - $71K
768,Quantitative Data Analyst,Morningstar,"$78,345",$76K - $82K
769,Data Engineer/Analyst,Amruta,"$70,050",$68K - $72K
770,Business Data Analyst - Contractor,Milestone Technologies,"$70,000",$68K - $72K
771,Senior Data Warehouse Analyst,Palmetto GBA,"$73,658",$71K - $77K
772,Senior Business Data Analyst,HMS Holdings,"$104,020",$100K - $108K
773,Lead Data Warehouse Analyst,Mattel,"$133,045",$128K - $137K
774,Senior Data Analyst,Stellaris Health Network,"$116,438",$113K - $121K
775,Reliability Data Analyst - Hourly Contractor,Kelly Services,$30,$28 - $31
776,Business Data Analyst,Summit Companies,"$87,994",$84K - $92K
777,Senior Data Warehouse Analyst,Fannie Mae,"$125,116",$120K - $130K
778,Senior Data Analyst,Booyah,"$123,354",$119K - $128K
779,Network Systems and Data Communications Analyst,EarthLink,"$54,315",$52K - $57K
