,Job_title,Company_name,Locations,Summary
358,Backend Developer (Python/Sports Analytics ),Hypometer Technologies,Collingwood VIC 3066,"Sports Fan? Data Science a passion? Ready to join a team pushing the boundaries of sports analytics across multiple sectors?
Hypometer Technologies, and its major public-facing brand Stats Insider, works with major players across the wagering, media and sports segments to deliver innovative sports analytics solutions. Our Melbourne based team consists of data scientists, front and back end developers, content creators, and engagement specialists, working together in the pursuit of changing the face of sports forecasting in Australia and globally.
The Hypometer Life:
Agile workplace – develop, improve, test and release products continuously.
Have a say in decision making and new initiatives.
Be yourself and do the work you love every day with a great team doing the same.
Be a trusted member of a small, inclusive team where you have the opportunity to make a difference with your skills and ideas.
Work for a young company taking the lead on bringing world-class data-driven products to the world of sport.
Our stack:
Backend - Python
Data - MySQL, Postgres
DevOps & Deployment - Microsoft Azure, Github
Frontend - Angular, HTML/CSS.
We are gradually moving towards fully cloud-based operations, using technologies such as Azure ML and Azure Functions. While our goal is to make the end-user experience (whether our customers or our partners) as easy as possible, the models and technology that power the cogs are complex and multi-faceted, predicting the performance of players and teams in every game and season across an increasing range of sports.
Key Responsibilities:
Manage the end-to-end data lifecycle, from data pipelines to machine learning models and the APIs which power our products.
Take responsibility for testing and reviewing code from our internal and external developers.
Work extensively with our front-end developer to ensure seamless data flow and meet uptime guarantees.
Required experience:
Extensive experience with Python and object-oriented design
Proven ability to use key Python data analytics packages such as NumPy, Pandas, SciKitLearn
Demonstrated ability to design, manage and scale databases
Experience with Microsoft Azure tools & technologies preferred, but at minimum, experience with equivalent cloud provider.
Ubuntu server administration
Javascript frameworks
A competitive salary is offered commensurate with experience. In-depth knowledge of sports data is not the most critical criteria however is strongly preferred.
Please apply with a (short) cover letter, CV, and a link to any public code repositories (e.g. Github), plus any additional materials or information that would be relevant in communicating your fit for the role.
Applications close 17 Feb 2020.
Job Type: Full-time
Experience:
backend development: 3 years (Preferred)
Benefits:
Flexible work arrangements"
359,Research Scientist - Health AI Research Staff Member - Melbourne,IBM,Melbourne VIC 3001,"Introduction
Candidates will be joining a team of researchers and software engineers to conceive, research, build, test and deploy solutions for some of the world’s most challenging technology problems. This will include generating highly novel ideas for research, evaluation, implementation and productization. Suitable candidates will have varied backgrounds and experiences for algorithm/application development, and theoretical understanding.

Your Role and Responsibilities
Research Scientist - Health AI Research Staff Member - Melbourne

Offered on a permanent regular employment basis or on a fixed term hire 24 Months basis

The IBM Research - Australia Lab is seeking experienced research staff members to join its Brain-Inspired Computing Research Team.

Candidates will be joining a team of researchers and software engineers to conceive, research, build, test and deploy solutions for some of the world’s most challenging technology problems. This will include generating highly novel ideas for research, evaluation, implementation and productization. Suitable candidates will have varied backgrounds and experiences for algorithm/application development, and theoretical understanding.

The ideal candidate should possess a doctorate in computer science, medical informatics, engineering, biostatistics or other related fields, with a demonstrated track record of developing advanced statistics, machine and deep learning, data mining or computational modelling techniques to solving real world health problems. The candidate should have a proven publication record and the ability to carry out world-class research. The candidate will be expected to disseminate, both internally and externally, the results of their activities through publications in world-class journals, patent disclosures, top-tier conferences, seminars, and as part of client interactions. The candidate will represent IBM at professional meetings, in professional societies and universities and keep technically abreast of the literature and progress within their specific and related areas of expertise. The candidate will supervise postdoctoral researchers and interns.


Ideal candidates will have expertise in several of the following areas:
Neural Networks, Deep Learning, Convolutional Networks, Machine Learning, Pattern Recognition, Statistical Learning, or Probabilistic Graphical Models
Experience developing, testing, and deploying systems for analysing medical data such as for example EEG, ECG, text, speech or imaging data, or for other real-world applications
Experience with Caffe / MatConvNet / Theano / Torch / TensorFlow / Python
Software maintenance and source control (Subversion, Git, ClearCase)
Treatment, diagnosis and management of neurological disorders with a special focus on epilepsy
Experience in computational neuroscience and neural modelling
Patenting and IP



Required Technical and Professional Experience:
At least 2 years’ experience in machine learning
At least 2 years’ experience in neural networks
At least 2 years’ experience in deep-learning
work experience documented through journal/conference papers and talks
English: Fluent
Required Education: Doctorate Degree

Compensation package from $89,250 (full-time equivalent inclusive of superannuation) and will be determined based on successful candidates’ relevant skills and experience.

To apply:
Upload your CV, cover letter, academic transcript and your Right to Work document

EO Statement
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.

Required Professional and Technical Expertise
As above

Preferred Professional and Technical Expertise
As above

About Business Unit
With more than 3,000 researchers in 12 labs located across six continents, IBM Research brings together hundreds of researchers who possess unparalleled industry expertise to address some of the world's most challenging problems. Join us as we do pioneering work in areas such as cognitive computing, augmented intelligence, quantum computing, and blockchain, to name a few.

Your Life @ IBM
The ideal candidate should possess a doctorate in computer science, medical informatics, engineering, biostatistics or other related fields, with a demonstrated track record of developing advanced statistics, machine and deep learning, data mining or computational modelling techniques to solving real world health problems. The candidate should have a proven publication record and the ability to carry out world-class research. The candidate will be expected to disseminate, both internally and externally, the results of their activities through publications in world-class journals, patent disclosures, top-tier conferences, seminars, and as part of client interactions. The candidate will represent IBM at professional meetings, in professional societies and universities and keep technically abreast of the literature and progress within their specific and related areas of expertise. The candidate will supervise postdoctoral researchers and interns.

About IBM
The IBM Research - Australia Lab is seeking experienced research staff members to join its Brain-Inspired Computing Research Team.

Location Statement
For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
360,Senior Software/Data Engineer,Boeing RIV Site,Williamtown NSW,"About us
Boeing Defence Australia is shaping the future of aerospace and delivering some of the nation's most important programs for the Australian Defence Force.
Joining us is a chance to make your mark, working with a diverse team that is united in pushing the boundaries of imagination and excellence.
We currently employ more than 2,500 people across 14 sites in Australia and three international locations and have a range of opportunities available as we plan for future growth.

The Opportunity
Boeing Defence Australia (BDA) is looking for a talented Software Engineer who is interested in being part of a dynamic team, delivering data analytics solutions to our customers. Working as part of our BDA Data Analytics team, you will be responsible for designing and developing a suite of data analytics solutions that will enable the Australian Defence Force to more effectively operate, maintain and sustain its platforms.

Responsibilities

Leading, designing and developing efficient and effective data analytics solutions
Ingesting, transforming and integrating complex, large and disparate data sets, in a batch or streaming context
Developing GUI applications to support the effective utilisation of analytical models
Support deployed applications through consultation with users, defect identification/resolution and release management
Working closely with data scientists to deploy analytical models into a production environment
Supporting the ongoing solution architecture roadmap, suggesting new technologies and methods to support the efficiency and effectiveness of future analytics solutions
Mentoring and coaching junior members of the data analytics team
Experience/Qualifications
We are seeking a talented and motivated software engineering professional to join our team who has:

10+ years' experience in data engineering, application development, full-stack development, and/or data analytics
Tertiary degree qualification in software engineering or a related technical discipline
Passion for data analytics and understanding of new technologies, models and methods (e.g. Big Data, Machine Learning, Functional Programming)
Experience with modern data technologies such as Hadoop, Spark, Kafka, NiFi, Airflow and Talend
Experience working with SQL and non-SQL technologies
Demonstrated experience with Java, C# and/or Python programming languages
Understanding of modern web applications frameworks (Angular)
Experience with CI/CD, dev-ops and containerisation
Experience developing REST API services and integrating with data providers
Ability to work independently and within a team across a wide range of tasks and competencies
Attention to detail and strong problem-solving skills
Excellent verbal and written communications skills
Knowledge of machine learning algorithms and concepts will be desirable
Applicants must be Australian Citizens to meet defence security requirements.
Benefits

*
Flexible working options

*
Study assistance

*
Salary packaging

*
Employee Incentive Program

*
Global opportunities

How to apply
View the full Position Description and apply now."
361,Graduate Quantitative Analyst,Macquarie Group Limited,Sydney NSW,"If you’re a recently qualified Quantitative Analyst looking to join a global front office which is aligned to revenue generation, then our Quantitative Strategy team offers an outstanding opportunity.
Our Quant Strategy team applies specialist methods from mathematics, science and engineering to generate revenue. We work on derivative valuation and risk, automated trading and execution, and data-driven decision-making.
You will research and implement financial models for product valuation, risk analysis, and trading and be expected to build strong relationships across the business by providing quantitative expertise to traders and marketers, as well as our technology and compliance teams.
With outstanding academic achievements, a PhD or Masters in a quantitative discipline (e.g. maths, physics or engineering), your intellectual curiosity and self-motivation, together with great communication and collaboration skills, will help formulate business ideas mathematically and deliver practical solutions. Your experience with C++, Python or other programming languages will be advantageous, together with a demonstrable interest in finance.
If you meet our criteria, then please apply by submitting a covering letter, transcripts and a concise resume as one Word or PDF-formatted document. To include your letter and transcripts, please just insert additional pages into the front or back of your resume.
Find out more about Macquarie at www.macquarie.com/about
Commodities and Global Markets provides clients with an integrated, end-to-end offering across global markets including equities, fixed income, foreign exchange and commodities.
Macquarie understands the importance of diversity and inclusion - our long history of success has come from being different. At Macquarie we value the innovation and creativity that diversity of thought brings. The one thing we all have in common is our focus on high performance. If you're capable, motivated and can deliver, we want you on our team.
We facilitate a range of flexible working arrangements within our teams. Talk to us about what flexibility may be available."
362,QC Technician,MSD,Bendigo VIC,"Our manufacturing site in Bendigo is seeking a Quality Control Scientist to join the team on a 12 month max term contract. Working within this diverse working environment, you will have the opportunity to ensure product quality conforms to regulations and guidelines outlined in Good Manufacturing Procedures (GMP).
Key responsibilities of the role include:
Plan and execute Quality Control testing of intermediate/finish products
Ensuring testing is performed in accordance with standard operating procedures, guaranteeing accuracy, quality and timely output of work.
Recording and reporting of test results with accurate data entry
Raise and execute investigations out of specification or out of trend results, including design and execution of Corrective and Preventative Actions
Develop and maintain documentation and records in accordance with GMP and company requirements
Participating in continual improvement activities and new product introductions within the laboratory
ABOUT YOU
As you will be working in a highly regulated environment, your success will be determined by your ability to demonstrate:
A tertiary or equivalent qualification in a science discipline (microbiology and/or immunology preferred).
Experience working with aseptic techniques in a GMP laboratory environment (desirable)
Knowledge of APVMA and other regulatory bodies’ requirements is advantageous.
Great attention to detail with highly developed scientific problem solving skills
Strong written and verbal communication skills
Sound project management skills with ability to initiate and complete project outcomes within given timeframes.
Our Animal Health division is a trusted global leader in veterinary medicine, dedicated to the health and well-being of animals. We are a global team of professionals working together to make a positive difference in animal care and the world’s food supply and have a deep sense of responsibility towards our customers, consumers, animals, society and our planet. We offer one of our industry’s most innovative portfolio of products, services and technologies that serve to prevent, treat, and control diseases across all major farm and companion animal species.
WHO WE ARE
Merck & Co., Inc., Kenilworth, New Jersey, USA is known as “Merck” in the United States, Canada & Puerto Rico. We are known as “MSD” in Europe, Middle East, Africa, Latin America & Asia Pacific. We are a global biopharmaceutical leader with a diverse portfolio of prescription medicines, oncology, vaccines and animal health products.
We are driven by our purpose to develop and deliver innovative products that save and improve lives. With 69,000 employees operating in more than 140 countries, we offer state of the art laboratories, plants and offices that are designed to Inspire our employees as we learn, develop and grow in our careers. We are proud of our 125 years of service to humanity and continue to be one of the world’s biggest investors in Research & Development.
WHAT WE LOOK FOR
In a world of rapid innovation, we seek brave Inventors who want to make an Impact in all aspects of our business, enabling breakthroughs that will affect generations to come. We encourage you to bring your disruptive thinking, collaborative spirit and diverse perspective to our organization. Together we will continue Inventing For Life, Impacting Lives while Inspiring Your Career Growth.
INVENT.
IMPACT.
INSPIRE.
We are proud to be a company that embraces the value of bringing diverse, talented, and committed people together. The fastest way to breakthrough innovation is when diverse ideas come together in an inclusive environment. We encourage our colleagues to respectfully challenge one another’s thinking and approach problems collectively for the common good. We are an equal opportunity employer, committed to fostering an inclusive and diverse workplace.
We are proud to be a company that embraces the value of bringing diverse, talented, and committed people together. The fastest way to breakthrough innovation is when diverse ideas come together in an inclusive environment. We encourage our colleagues to respectfully challenge one another’s thinking and approach problems collectively for the common good. We are an equal opportunity employer, committed to fostering an inclusive and diverse workplace.
Search Firm Representatives Please Read Carefully
Merck & Co., Inc., Kenilworth, NJ, USA, also known as Merck Sharp & Dohme Corp., Kenilworth, NJ, USA, does not accept unsolicited assistance from search firms for employment opportunities. All CVs / resumes submitted by search firms to any employee at our company without a valid written search agreement in place for this position will be deemed the sole property of our company. No fee will be paid in the event a candidate is hired by our company as a result of an agency referral where no pre-existing agreement is in place. Where agency agreements are in place, introductions are position specific. Please, no phone calls or emails.
To be considered for this position, please visit our careers site at www.msd.com/careers and search for R18990.
Job Type: Contract"
363,Bohemia - Data Executive,Bohemia - part of M&C Saatchi,Sydney NSW,"Do you want to come and work at the official Happiest Agency in Australia?
Bohemia is so much more than a media agency, we are a business of innovators, negotiators, mavericks and scientists all working together to solve the biggest problem in modern business; sustainable customer growth.
And now we are looking to add a Data Executive into the team that loves to continually learn and can bring data sets alive with dashboards.
What will your day to day look like?
Own the total digital reporting stack across the agency using Datorama, liaising with them often; delivering visually stunning dashboards to the team
Meticulous attention to data quality and protocol, including naming conventions.
Help facilitate building and development of new data-led products for the agency.
Project management of all tasks required to deliver the right output for each client team
Owning & Updating Internal WIPs
Maintaining the data quality and integrity coming from platforms
Assisting the teams with setting up triggers in GTM and floodlights in DCM.
Coach, inspire and nurture Bohemia stakeholders to increase the understanding of Datorama capabilities.
Develop excellent relationships with all stakeholders including publishers, networks and platforms at Executive through to Director level.
Establish and maintain a strong relationship with external parties
What will you need to succeed?
1+ years of experience with Data Visualisation platforms (Datorama, Tableau, Qlik, PowerBI, etc.) and able to provide examples of previous work
Experience with Python and Javascript
An understanding of AWS or other cloud-based storage platforms
An understanding of Media and advertising metrics and digital marketing platforms
Comfortable with log level / cookie level data, Excel/Google Sheet data manipulation and Adops (DCM / Sizmek)
Previous experience or exposure to attribution projects
Good understanding of HTML / CSS / JavaScript
Experience with D3js visualisations
Experience with website analytics (Adobe, Google Analytics) and tag management solutions (GTM, DTM, VersaTag)
An interest in statistics
Proficient use of Microsoft office
Strong attention to detail
Excellent prioritizing, organizational and communication skills
Our Promise to You:
Regular one to ones with your Director ensuring you’re supported and developed
An accessible Leadership team that holds honest and transparent regular company huddles – which you can be a part of!
A personalised development plan reviewed alongside your salary every 6 months
The opportunity to be a part of a Tier 1 global agency network, with regular opportunities to network and collaborate with your M&C Saatchi family
A supportive and nurturing culture; with health and wellbeing events and initiatives
Regular social events; industry and the real fun stuff too!
Group personal training sessions to look after your body and mind.
Amazing office (dog friendly, of course) in Redfern, with an abundance of event space for industry and internal gatherings
Opportunity to have a voice and contribute to the day to day operations and creative events Bohemia hosts
Fully stocked bar and kitchen (trail mix alongside the real fun treats)
Internal learning programmes to ensure your skills stay relevant and state of the art
Summer Fridays!
A fantastic culture of fun, passionate and Bohemian teams
Job Type: Full-time
Salary: $65,000.00 to $70,000.00 /year
Work Eligibility:
No work eligibility is required, I am willing to sponsor the right candidate (e.g. visa) (Preferred)"
364,Flood and Coastal Engineering Technician,JBP scientists and engineers,Spring Hill QLD,"Description of role
Producing Flood and Coastal Engineering design specifications and technical drawings
Producing estimated construction costings.
Collecting and analysing data, and carrying out computations
Inspecting, organising and supervising Civil Engineering works, ensuring works are delivered as per specified and contractual requirements.
Collecting and interpreting topographic data to enable the development of civil engineering designs.
Production of feasibility studies addressing various civil engineering issues.
Site supervision on active construction sites.
Requirements
Bachelor degree in science or engineering
Membership in a civil engineering affiliation, e.g. Ins Civil Engineers or Engineers Australia
5 years experience working on civil engineering sites
3 years experience in flood or coastal numerical modelling
3 years experience in engineering design and CAD drafting
Employment Package
This role has a salary package of $80,000. Whilst you learn and grow, with access to industry leading projects, a wealth of training opportunities, technical specialists and technical tools, this is provided in the context of an employee owned business focused on innovation and customer service.
Job Type: Full-time
Salary: $60,000.00 to $80,000.00 /year
Experience:
Civil Engineering site: 5 years (Required)"
365,Educational Data Analyst,University of New South Wales,Sydney NSW,"Job no: 499107
Work type: Fixed term / Full time
Location: Sydney, NSW
Categories: Information Technology
Educational Data Analyst
DVC Academic
PVC Education Portfolio
One of Australia’s leading research & teaching universities
Vibrant campus life with a strong sense of community & inclusion
Enjoy a career that makes a difference by collaborating & learning from the best
At UNSW, we pride ourselves on being a workplace where the best people come to do their best work.
The Division of the Deputy Vice-Chancellor (Academic) is a large portfolio covering a wide range of activities supporting the student experience, the needs of academic staff and international operations. Within the DVC(A) Division, the Pro Vice-Chancellor (Education) Portfolio provides leadership in the development and implementation of UNSW Sydney’s strategic initiatives in learning and teaching. The initiatives focus on educational design, development, delivery and evaluation, integrating technology and expanding the University’s online learning offerings, providing academic development support and services, and promoting teaching excellence through the UNSW Scientia Education Academy and the Education Focussed Academics. The Portfolio works collaboratively with the faculties, schools and divisions to implement the 2025 Strategic Plan and drive enhancements to the student experience and success. It is involved in the design of effective learning environments, promotes Work Integrated Learning initiatives, provides academic skills support to students, and strengthens their career and employability prospects through a range of programs and services.
About the role
$95K-$103K (plus 9.5% superannuation)
Fixed Term (9 months)
Full-time (1FTE, 35hrs p/week)
The Educational Data Analyst will support the management of educational data and reporting, including transformation processes, identifying trends in data sets, developing graphs, and data dashboards for reporting purposes, extending the analytical capacity within the PVC(E) Portfolio for the effective reporting of learning and teaching data to all stakeholders. The role is also responsible for providing analytical expertise with actionable insight to support the evaluation and reporting of learning and teaching projects and programs across the PVC(E) Portfolio and will document processes, protocols and business rules to evaluate the delivery of tools and services in liaison with various stakeholders.

The Educational Data Analyst will work collaboratively with PVC(E) staff within a multidisciplinary team including academic, technical and non-technical roles, and Data Scientists (EI&A), as well as Students as Partners assistants to develop and implement innovative solutions and products to enhance the student experience.
About the successful applicant
To be successful in this role you will have:
Postgraduate qualifications in an area of study relevant to analytics or evaluation; or an equivalent combination of extensive and relevant experience and/or training.
Good knowledge of working with data: data structures, data representation, data cleaning, data governance, and database design.
An understanding of database structures and SQL and ‘big data’ extraction and preparation for analysis.
Fluency in using scientific computing languages like R, Python, SAS and familiarity with analytical/visualisation tools (SPSS, SAS, RapidMiner, Tableau, Power BI).
Demonstrated knowledge and experience in databases and data structures (e.g. SQL, JSON, XML and scripting).
PD - Educational Data Analyst - L7.pdf
You should systematically address the selection criteria listed within the position description in your application. Please apply online - applications will not be accepted if sent to the contact listed.
Contact:
Kim Symons, Talent Acquisition Consultant
P: 9385 0670
E: k.symons@unsw.edu.au
Applications close: 5th March before 11pm
Position Description
Advertised: 13 Feb 2020 AUS Eastern Daylight Time
Applications close: 05 Mar 2020 AUS Eastern Daylight Time"
366,APS 4/5-6 - Virtual Laboratory Technician,Australian Government Department of Defence,Edinburgh SA,"$67,100 - $92,150 (plus super)
Edinburgh, SA
DST is an inclusive employer, committed to diversity and equity in the work place. DST offers an attractive salary package and flexible, family-friendly working arrangements. Our staff have access to flexible working hours with opportunities for part-time and home-based work. We encourage ongoing professional growth and development.

Defence provides a superannuation contribution of 15.4 per cent, higher than most industries, with the opportunity for you to make additional personal contributions. To learn more about DST see our DST Corporate Video.

As the Virtual Laboratory Technician you will work as part of a dynamic team maintaining and growing the Virtual Laboratory (VL) classified computing capability to meet the rapidly evolving needs of research and scientific staff.
You will lead and execute the ICT-elements around providing data, software and services for research staff within the Virtual Laboratory computing domain.
Work collaboratively with a team of leading scientists and engineers in the development and delivery of Artificial Intelligence and Machine Learning capabilities for some of Defense’s problems.
Deliver and maintain modern software stacks and capabilities that support the development of Artificial Intelligence and Machine learning solutions.
Opportunities to experiment with latest software technologies applied to Defence.

You will provide a critical enabling function for research and scientific staff, as well as help guide the development of new enabling ICT services for the environment.
Key result areas; under limited direction the Virtual Laboratory Technician will:
Work as part of a small team providing technical oversight and maintenance of desktop, server, storage and backup elements of the Virtual Laboratory Computing Capability that includes a mix of Red Hat Enterprise Linux and Microsoft Windows operating systems.
Liaise with internal stakeholder groups and the broader user community of the Virtual Laboratory to understand current and future user requirements.
Help grow the Virtual Laboratory Computing Capability through the deployment of new ICT services.
Provide the data management workflows between security domains to provide software and ICT system patching."
367,Logistics Analyst - Data Analysis and Reporting,people2people,Homebush NSW,"Our client, a global giant in consumer electronics, is looking for a Logistics Analyst who champion the reporting needs of the division.

Overall, this role is responsible to produce and distribute daily reports to Logistics partners and internal divisions with information on freight transit status.

What are the main duties?
Logistics reports on regular basis
Third-party logistics supplier claims management
Logistics cost management
Forecasting

Who are we looking for?
We are looking for an enthusiastic and energetic individually who appreciates the complexity and usefulness of data. You should be a team player and able to manage yourself independently. Should you have a passion of technology and knowledge of SAP, these would be a big advantage.

Key skills we need in you:
MS Office suite at intermediate or higher
SAP knowledge
Strong problem solving skills
Strong data analytical and reporting skills
Excellent written and verbal communication skills

If you feel this role is right for you and you are the person for the role, then by all means contact Manish Jhowry on 0447710791 or apply now. Thank you."
368,Quantitative Analyst,Macquarie Group Limited,Sydney NSW,"We are currently seeking an experienced Quantitative Analyst to join as a member of our Market Risk team.
The role reports to an experienced Director and in this role, you will be responsible for the design and implementation of a rapid prototyping environment, leveraging the firm's analytical library and big data platform to rapidly analyse and assess the impact of methodology choices.
This role and team offers a great career path for an analytical, inquisitive individual with a strong numerical skill and an interest in market/treasury risks.
Ideally, you’ll bring strong quantitative experience within a similar Market risk model development or validation function for a similar organisation such as an investment bank, asset manager, insurance, hedge funds for example.
Prior knowledge and understanding of different Valuation Methodologies will be highly valued e.g. historical simulation, full revaluation, Monte Carlo & partial revaluation techniques such as grids & Chebyshev Tensors. As will Quantitative modelling skills in a range of programming languages (C++, Java) will stand in you in good stead.
The combination of the skills detailed above will be essential to your success in the role, as will your ability to communicate and challenge senior management (Front Office, Risk, Product Control and Technology) on a range of market risk topics.
If this sounds like you or you would be keen to find out more then please apply via the link below.

Find out more about Macquarie careers at www.macquarie.com/careers

Risk Management Group is an independent, centralised unit responsible for ensuring all risk across Macquarie are appropriately assessed and managed. Its divisions include Credit, Prudential, Capital and Markets, Market Risk, Operational Risk, Compliance, Quantitative Applications and Internal Audit.

Macquarie understands the importance of diversity and inclusion - our long history of success has come from being different. At Macquarie we value the innovation and creativity that diversity of thought brings. The one thing we all have in common is our focus on high performance. If you're capable, motivated and can deliver, we want you on our team.

We facilitate a range of flexible working arrangements within our teams. Talk to us about what flexibility may be available."
369,Jr. Quantitative Analyst/Developer - APAC,Quantifi,Sydney NSW,"Quantitative Analyst, APAC
Quantifi is a leading provider of integrated risk, analytics and trading solutions for the global financial markets. Our clients include some of the largest global financial institutions including 5 of the 6 largest banks, 2 of the 3 largest asset managers, leading hedge funds, pension funds, insurers, brokers, clearing members and corporates. Our unique culture is defined by the ample opportunities available for personal growth. Team members are encouraged to learn, develop, discover and realise ambitions that will shape their professional lives. Come to Quantifi and help us create the next generation of financial technology.
Quantifi has offices in London, New York, New Jersey, Paris, Frankfurt and Sydney.
Job description
Our ideal candidate is someone with a strong desire to learn and explore different aspects of financial research. We are seeking a talented quantitative analyst who enjoys being on the leading edge of derivatives modeling and computational finance. Quantifi has developed a culture of excellence and this is the opportunity to work with and learn from senior experienced financial and technology professionals in a collaborative, entrepreneurial, and fast-paced environment. This role is ideally suited for a recent PhD looking to move into the world of Quantitative Finance.
Our senior team includes individuals with years of experience in top-tier financial service firms including Citigroup, Goldman Sachs, JP Morgan and Bear Stearns. Our researchers actively write and publish papers and speak at industry events. The role comprises heavy research and development to keep pace with our diverse client base made up of the most sophisticated market participants. We offer exposure to every aspect of capital markets technology and research - are you ready to help shape the financial technology landscape?
Responsibilities:
Designing, implementing and supporting new and existing financial analytical models including derivative pricing and XVA
Working closely with other Quantifi teams including Development, Product Management and Client Services
Communicating with Traders, portfolio managers and other clients to assist with their use of Quantifi s models
Collaborate on research papers
Skills and Requirements:
PhD in highly quantitative subjects such as Mathematics, Computer Science, Physics and Engineering
Strong programming skills in C++ or similar object-oriented language essential
Ability to work in a collaborative team environment
Strong communication skills - oral, written and presentation"
370,Principal Statistical Programmer,Novotech,Sydney NSW 2000,"About Novotech
Novotech is internationally recognised as the leading independent and full service contract research organisation (CRO) in the Asia Pacific region. We provide a wide range clinical development services across all research phases and therapeutic areas; and have been instrumental in the success of hundreds of Phase I – IV clinical trials throughout the Asia Pacific.
Powered by the highest quality people, Novotech strives to set the benchmark for both business and clinical trial performance.
Our people are one of our key strengths. We value our people and recognise the work they do. We are lucky to have the best people and talent from across the Asia Pacific region work together to deliver to clinical trial success for our clients.
Our people and those we look to recruit have an attitude of making things happen. They are problem solvers, driven with a focus on delivering quality, accountability and a high level of performance.

About the position
Due to continued growth, we are looking for a talented Principal Statistical Programmer to join the Biometrics team office or home based within Australia.
The purpose of the role is to develop and standardise (re-usable) program code for the purpose of undertaking data validation, and for generating tables, listings and figures (TLFs) which are part of interim and final reports, in accordance with applicable regulatory guidelines and using validated statistical software environments, in particular SAS.

Core responsibilities:
Provide input into statistical analysis plans with respect to presentation of data and results (tables, listings, figures) and advise project staff with requirements in relation to data collection, storage and tabulation (CDASH, SDTM, ADaM)
Develop and validate SAS programs for the tabulation of data, preparation of subject listings, graphical output and statistical analysis of data.
Develop and maintain a library of validated programs based on CDISC (CDASH, SDTM, ADAM), and regulatory guidance for data submissions, in particular FDA.
Act as Project Programmer for assigned projects involving multiple studies, and ensure consistency in data structuring and presentation
Act as mentor to junior statistical programmers and conduct training activities


Required Qualification(s):
Degree in statistics, mathematics, biostatistics, computer science or life sciences with demonstrated programming experience in the fields of biostatistics or pharmacometrics.
Required Professional Experience:
5+ years experience as a Statistical Programmer within a pharmaceutical company or CRO.

Other Required skills:
High level of proficiency with SAS software, R, and other statistical analysis or data visualisation software packages.
Fluency in English and excellent verbal and written communication skills are essential
Adaptability, team work and collaboration are essential

Opportunities and benefits
To deliver clinical trial and research excellence for our clients, our people are 'best in class'.
At Novotech, we seek and nurture people with exceptional talent. We are committed to providing our people with regular internal and external training, a competitive bonus structure and a supportive work environment. We are also focused on providing our people with a wide variety of career growth and development opportunities.
For more information about where your next career step at Novotech might take you,visit http://novotech-cro.com/novotech-careers"
371,"Analyst, Quantitative Analysis and Governance",Profusion Group,Sydney NSW 2000,"Experience in metric analysis - investment markets , funds and derivatives
Strong VBA skills - complex quantitative financial and investment analysis
Competitive Remuneration Package

Client Overview

Our client is an established market leader in investment and platform products. You will be working in a dynamic, active and supportive work environment, with the opportunity to develop and progress your career.

Role Overview

Supporting the Manager of Quantitative Analysis and Governance, you will be responsible for the regular analysis of key metrics for one of Australia’s leading platform/investment solutions.

The Analyst will also be involved in maintaining and updating the quantitative, technical and governance mechanisms contained within risk management documentation.

Key areas of responsibilities:
Develop and utilise an understanding of quantitative techniques associated with investment, superannuation and retirement markets, platforms, products, funds and asset classes as well as derivatives instruments to perform analysis related to hedging, profit, risk and capital.
Ownership of the review and update of quantitative, technical and governance mechanisms in financial risk management frameworks and procedures.
Ongoing communication of insights from analysis and review, to senior management committees and boards
Support and drive effective change and solutions to deliver a better approach to the management of the financial, insurance and operational risks
Skills & Experience
Two years (min.) of relevant experience with Tertiary qualifications, preferably in Actuarial, Business, Economics, Finance, Mathematics
Experience in or knowledge of (and their respective reporting metrics); investment, superannuation or retirement markets including an understanding of one or more of platforms, asset classes and derivatives instruments.
Competency in numeracy and analytics, with strong quantitative and qualitative analytical problem-solving skills and attention to detail
Good working knowledge of Advanced Excel, VBA and data analysis - complex quantitative finance and investment analysis and produce key metrics
Proven track record of producing papers, presentations and dashboards
Self-motivated, laterally thinking and intellectually curious individual
Strong interpersonal skills, as part of a team environment and engaging with multiple internal and external stakeholders
Highly flexible with strong organisational and time management skills
What’s on Offer

This is a great opportunity to join a market leader, with a proven track record of success. Surrounded and supported by experienced professionals who enjoy a workplace driven by success and growth, you will be given unmatched development opportunities to build a prosperous and rewarding long term career.

If you believe that you meet the selection criteria and believe that this is the right opportunity for you, then please apply now for an immediate review of your resume or contact Philip McLean on 02 9240 6377."
