,Job_title,Company_name,Locations,Summary
293,APS 4/5-6 - Virtual Laboratory Technician,Fortix,Edinburgh SA,"$67,100 - $92,150 (plus super)
Edinburgh, SA
DST is an inclusive employer, committed to diversity and equity in the work place. DST offers an attractive salary package and flexible, family-friendly working arrangements. Our staff have access to flexible working hours with opportunities for part-time and home-based work. We encourage ongoing professional growth and development.

Defence provides a superannuation contribution of 15.4 per cent, higher than most industries, with the opportunity for you to make additional personal contributions. To learn more about DST see our DST Corporate Video.

As the Virtual Laboratory Technician you will work as part of a dynamic team maintaining and growing the Virtual Laboratory (VL) classified computing capability to meet the rapidly evolving needs of research and scientific staff.
You will lead and execute the ICT-elements around providing data, software and services for research staff within the Virtual Laboratory computing domain.
Work collaboratively with a team of leading scientists and engineers in the development and delivery of Artificial Intelligence and Machine Learning capabilities for some of Defense’s problems.
Deliver and maintain modern software stacks and capabilities that support the development of Artificial Intelligence and Machine learning solutions.
Opportunities to experiment with latest software technologies applied to Defence.

You will provide a critical enabling function for research and scientific staff, as well as help guide the development of new enabling ICT services for the environment.
Key result areas; under limited direction the Virtual Laboratory Technician will:
Work as part of a small team providing technical oversight and maintenance of desktop, server, storage and backup elements of the Virtual Laboratory Computing Capability that includes a mix of Red Hat Enterprise Linux and Microsoft Windows operating systems.
Liaise with internal stakeholder groups and the broader user community of the Virtual Laboratory to understand current and future user requirements.
Help grow the Virtual Laboratory Computing Capability through the deployment of new ICT services.
Provide the data management workflows between security domains to provide software and ICT system patching."
294,Senior Data Engineer,Rio Tinto,Brisbane QLD 4001,"Data Engineer - Brisbane
Join a global mining organisation
Did you know Rio Tinto’s time series data is in the scale of Petabyte (2^50 B) and growing?
Did you know Rio Tinto uses a wide range of modalities, including images, videos, time series, and tabular, to enable data driven solutions?
Work in a flexible work environment where we champion engagement and diversity
About the role
We have an opportunity for a Data Engineer to work with challenging and exciting analytics problems and make a positive impact to the business, while engaging with a global team of technology experts and engineers.
Reporting to the Principal Advisor Processing you will support the Aluminium business to design and continually improve services that solve business problems and provide insight to making improved decisions through:
Designing, building, and deploying data pipelines to serve analytics models
Utilising the latest available technologies to flexibly manage and scale data pipelines and analytics models
Engineering complex systems to manage big data compute tasks
Challenging and collaborating to derive new and novel techniques to improve the service of data to models
Developing platforms and processes that support the reproducibility of results.
You will also:
Ensure best in class processes and techniques to develop and deploy data analytics solutions to the business
Ensure the quality assurance and quality control of all data analytics products released to the business
Capture and record the intellectual property generated.
Share what has been developed in GitHub to help foster a new generation of data driven decision makers and enable them to improve upon what has already been done
Engage with clients and key stakeholders to build their understanding of data analytics
Provide training and knowledge transfer to support the deployment and continuity of the analytics products developed
About you
You will ideally have a postgraduate qualification in Mathematics, Statistics, Computer Science or related field combined with several years of experience in data science projects, preferably using agile methodologies.
You should also have experience with some or all of the below:
Streaming data
Pipeline development and analytics
AWS platform deployment
Systems modelling, simulation, algorithm development, model deployment and lifecycle.
Data storage technologies, data modelling, and APIs.
Linux
Cloud services (AWS or Azure) and containerised application deployment
Implementation of data science projects, including familiarity with machine learning libraries, and frameworks (e.g. Sci-kit Learn, H2O, TensorFlow, Keras, Tidyverse)
Coding in SQL, Python, Scala and Go (desirable)
Software engineering (desirable)
Massive parallel processing architectures, inclusive of the use Hadoop and/or Spark (desirable)
Where you will be working
Rio Tinto is a global leader in aluminium, one of the world's most widely used metals. Active in the sector for more than 110 years, we operate large-scale, high-quality bauxite mines and alumina refineries; alongside the world's most modern and competitive aluminium smelters portfolio. Our industry leadership includes our benchmark smelting technology and enviable hydropower position, key strengths in today's carbon-constrained world.
The Aluminium business is based in Brisbane, with sites in NT, Queensland, NSW, Tasmania and New Zealand.
Data science roles have diverse, multi-industry backgrounds and comprehensive skills in the fields of data modelling, engineering, and visualization as well as advanced analytics techniques including machine learning and optimisation. These skills are used to turn data into information that can be used to make improved decisions and generate competitive advantage for Rio Tinto.
About us
As pioneers in mining and metals, we produce materials essential to human progress.
Our long history is filled with firsts. We’ve developed some of the world’s largest and best quality mines and operations, and our people work in around 35 countries across six continents. Aluminium and copper, diamonds, gold and industrial minerals, iron ore, coal and uranium: our materials make up the world around us. You’ll find then in smartphones, planes, cars, hospitals and throughout your home.
Creating an inclusive and diverse workforce
We are a diverse team of talented, enthusiastic individuals who foster a culture of inclusion. No matter how they may differ, our people share one thing in common. It’s a belief that work is more rewarding when we are accepted and valued for our differences, not judged by them. We all have something to contribute, and it’s this contribution that makes for a great organization and fulfilling career.
Apply today if you want to work with the latest technology and innovation, in an environment where we challenge you to drive positive change.

Please note, in order to be successfully considered for this role you must complete all pre-screening questions.
We are seeking to increase the diversity across our operations in order to improve equal opportunity outcomes for our employees and encourage female applicants to apply."
295,Software Developer,Amazon Corporate Services Pty,Perth WA 6000,"Hi, my name is Paul Faix and back in 2004 I started a multi award winning company Fortix. We have developed an end to end business management platform that is personalised for our valued clients. Most of our amazing clients are market leaders in their industries and relying on Fortix to help them grow.
For over 15 years I've been working with developers to create our product which we named Fortix Freedom. Being an engineer myself I can understand that it takes time to write a great code. I also learnt that our people love flexibility as of how, when and where they work.
Hence the reason I've never canceled anyone's leave requests or holiday plans. In fact quite opposite - I love when our people take rest and enjoy life without the screen. Our developers love hiking, rock-climbing, diving or just relaxing on the beach.
And here is the reason why it works for us:
We work on a single product and relentlessly pursue perfection. All value we create in our product we release to all our clients. So your engineering excellence directly adds value to our clients and our platform at the same time. A very different approach as the one of the time propositions where everyone is trying to save project time pushing you to do miracles overnight. Sounds familiar?
We allow a significant amount of time for engineers to pick work they would love to do on the platform. Only they can see what needs to be improved and changed so we give them plenty of opportunities to do that. Also we have roadmap driven development - you will be invited to contribute to the roadmap as well.
I know that it is not easy to leave the current work. So here is the deal.
I will make it easier. Forget all the HR departments selections - just send me a confidential email that you are considering working with us. I will send you job details and we can meet after hours to check your tech skills. Don't worry you don't have to be a rocket scientist to apply. If you have solid experience and passion for PHP programming and MySQL this could be the job for you.
We have it all ready for you to join us - work environment, place at our funky CBD office, senior engineer to guide you and help you get up and running quickly. Our collaborative culture is to support one another and your success will be our success.
You will be working as a project engineer supported by our long term team of core platform engineers. There will be plenty of help if you need it. You will be working on integration of 3rd party products using API's, rewriting legacy code, developing cool new features and many other exciting jobs.
One of the best feedbacks I've received from one of our long term employees was that each year it feels like he is working for another business - there is always something new to learn and explore.
Our business vision is set for the next decade. Becoming the best personalised platform for Small Business (SME’s) gives you plenty of amazing opportunities for growth and learning of new cutting edge technologies such as AI and machine learning.
If you ask me why I love my work I would tell you that it is because of my team and the amazing work they do. Our clients love us too. We enjoy a 5 star rating on Google and our business is growing. But my greatest achievement is never missing paying salary on time during the last 15 years. Perhaps one of many reasons best people are working with me for 10+ years.
Thank you for taking time to read the Fortix story. Now over to you. Help us to write the next chapter.
Let's have a chat.
PS: Need a sponsor? I've sponsored a number of people in the past. If you need help with sponsorship we can talk about it too.
Job Types: Full-time, Permanent
Salary: $80,000.00 to $99,000.00 /year
Experience:
software development: 3 years (Required)
Location:
Perth WA 6000 (Preferred)
Work Eligibility:
The candidate can work permanently with no restriction on hours (Preferred)"
296,Engineer Systems (Signals),Betsson Group,Perth WA 6837,"Engineer Systems (Signals)
Be part of changing the shape of Rail Engineering and Asset Management
Discover & enjoy the benefits of coastal living – Karratha Based
Working Mon – Fri – Residential Role

The Rio Tinto Iron Ore AMES (Asset Management and Engineering Services) Rail Team are, along with the Rail Maintenance and Operations teams, at the core in delivering our business objectives to reliably and safely deliver iron ore to 4 ports from 16 mining operations across 1,700km of captive rail network.
Within AMES we provide technical expertise and guidance to support and continually improve the Rio Tinto Iron Ore Rail Network in 5 key areas;
Act as the Technical Authority and provide support for our operational partners to allow our business, group and team objectives to be safely met
Provide effective Governance and Assurance to ensure our assets are fit for purpose and asset risk and performance is understood and controlled
Provide Systems Engineering capabilities to give design control and management of complex systems over their life cycle using requirement and configuration management and system integration
Use Asset Health data to analyze and understand the Rail network asset condition and performance and move towards a predict and prevent asset management strategy
Use data to make informed Asset Planning and Optimization decisions, and own the Asset Management Framework that provides strategies and plans with a clear line of sight from the overall business objectives to the front line asset delivery objectives
Why join us?
Be part of a team which recognises that people capability is a critical component needed to successfully operate and maintain a Rail Network, where you’ll have a tangible influence on developing innovative improvement initiatives
Work at the forefront of cutting-edge innovation, leveraging digital technology and harnessing artificial intelligence and machine learning as part of our day to day operations
With substantial innovative technologies, such as AutoHaul (https://bit.ly/2tA53jj), already implemented and significant investment planned in the Rail Network in the near future Rio Tinto Iron Ore is leading the Industry 4.0 revolution
Learn from the best in the industry with leaders across the globe, keen to share expertise and to grow the expertise of their teams and challenge yourself and push boundaries to delivery outcome based objectives
About the role
Due to continued growth we are expanding the team and are currently recruiting for a Systems Engineer. Reporting to the Specialist Signals, you will:
Provide input to develop relevant standards, design specifications for all wayside and communication assets
Provide input to develop Whole of Life plans, sustaining capital plan and maintenance tactics and strategies for wayside and communications assets
Identifies and leads reliability improvement and cost improvement programs for assets
Monitor all projects for compliance with Rio Tinto Iron Ore Rail Network standards and procedures
About you
To be successfully considered for this role you will have:
Technical Engineering degree (desirable) or relevant experience in the railway industry
Good understanding of wayside asset protection systems
Experience with wayside signalling system interfaces
Good understanding of system engineering process
Creating an inclusive and diverse workforce
We are a diverse team of talented, enthusiastic individuals who foster a culture of inclusion. No matter how they may differ, our people share one thing in common. It’s a belief that work is more rewarding when we are accepted and valued for our differences, not judged by them. We all have something to contribute, and it’s this contribution that makes for a great organization and fulfilling career.
Apply today if you want to work with the latest technology and innovation, in an environment where we challenge you to drive positive change.
Please note, in order to be successfully considered for this role you must complete all pre-screening questions. You may also be required to complete on-line assessments as part of the selection process."
297,Senior Applied Scientist,Greythorn,Sydney NSW,"MS in Machine Learning, Mathematics, Statistics, Computer Science or in another highly quantitative field
5+ years of relevant academic research or industry experience in developing algorithms, predictive modeling and analysis
Previous experience in a ML or data scientist role and a track record of building ML or DL models
Experience using Python and/or R
Knowledge of SparkML
Experience handling terabyte size datasets
Track record of diving into data to discover hidden patterns
Familiarity with using data visualization tools
Strong verbal/written communication & data presentation skills, including an ability to effectively communicate with both business and technical teams

Amazon Web Services is the largest consumer cloud offering in the world, powering cutting-edge science, rapidly growing startups, and industry leaders. This team builds the systems and services that ensure that AWS customers can rely on the highest-availability, lowest-latency cloud platform on the planet. At the scale of Amazon, unique and complex problems are a part of our daily-life. If you are excited about the prospect of solving problems never heard of and use massive amounts of data to develop Machine Learning (ML) and Deep Learning (DL) models, then we’d love to hear from you!

Our team in Sydney is working on a brand-new, Sydney born and bred, public AWS product. Our success depends on our ability to process data produced by AWS and by our customers, globally, in real-time across a wide spectrum of problems. The product built by this team solves critical problems for large and small organizations across the world, and lives up to the high Availability and Reliability standards already associated with an AWS product.

Since we are just getting started, you have the unique opportunity to shape the future of how Data Science impacts this space. In this position, you will research and develop innovative Machine Learning based approaches to predict the near-term future. You will have ownership over our data strategy, working in one of the world’s most diverse and complex data environments, bringing together loosely structured data sets to find actionable outcomes that improve our customer’s experience.

We are looking for someone who is passionate about data, has deep expertise and experience in processing and manipulating huge amounts of data, both historical and in real-time. The successful candidate will also have experience working in a development team to translate their models into working software. In addition, the candidate will possess excellent business and communication skills, be able to work with engineers as well as business owners to formulate our data strategy and drive its execution across the globe.

Job Responsibilities:
Develop quantitative models across multiple reliability data slices for use in Machine Learning and other systems
Develop hypotheses, design experiments, collaborate with engineering team to implement live tests and evaluate their performance
Answer complex business questions by using appropriate statistical techniques on available data or designing and running experiments to gather data
Manage critical processes that are central to the delivery of accurate results (e.g. data pipelines, etc.)
Communicate findings to managers and engineers, often through succinct written summaries of findings and code samples

PhD in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.)
Good skills with programming languages, such as Java, C/C++ or others
Ability to develop experimental and analytic plans for data modeling processes, use of strong baselines, ability to accurately determine cause and effect relations
Consulting experience and track record of helping customers with their AI needs
Publications or presentation in recognized Machine Learning, Deep Learning and Data Mining journals/conferences
Experience with AWS technologies like Redshift, S3, EC2, Data Pipeline, & EMR
Combination of deep technical skills and business savvy enough to interface with all levels and disciplines within our customer’s organization
Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment"
298,CRM & VIP Data Modeller,Michael Page,Tasmania,"Are you interested in Sports, Casino and keen to establish which models should be used in the correct context? Are you experienced in delivering complex data science and analytics projects within organisations? Then take this opportunity to join us as CRM and VIP Data Modeller!

------------------------
The Challenge OR The Wow
------------------------

Betsson Group is looking for a CRM and VIP Data Modeller that will be responsible for the groups data science projects, within primarily the CRM & VIP area, from conception stage to testing, delivery and optimisation.

What you will be doing:
Identify, analyse, define and understand business problems.
Prototype data science models.
Use exploratory analysis methodologies to identify patterns and trends to use with the right statistical methods (clustering, PCA, regression, significance testing).
Work with descriptive and predictive analytics (e.g. linear regression & propensity models, customer segmentation, data mining and trigger identification).
Work with the Machine Learning Engineer, within the data function, to implement and productionise the models whilst monitoring the performance.
--------------------------
What's in it for me?
--------------------------

We take great pride in our culture, life at Betsson can be lightning fast with many twists and turns meaning we have to remain agile. Then again, what else would you expect from a business 75% millennial and 1700 strong, spread across 7 offices with 900 based out of our Malta HQ alone! We recognise it may not be for the faint-hearted, but if you're a go-getter, initiator always striving to push the boundaries and challenge yourself, then you've come to the right place.

---------------------

You're good at:
---------------------

Understanding of statistical methods.
• Working knowledge of Python scientific packages, Pandas, Numpy, Sklearn and Matplotlib;
Someone with experience manipulating large datasets using SQL or similar.
You have a degree or MSc/PhD in a quantitative area such as Statistics, Maths or Economics.
Communicating with commercial stakeholders, explaining data concepts in a non-technical language.
Working in a dynamic environment with a very flexible approach.
Being a team player. Collaboration between teams will be essential in this role.
--------------

Extra awesome:
--------------

Someone with experience in machine learning techniques.
Someone who understands the programming language Scala.
*******************
Challenge accepted?
*******************

Apply now!"
299,Data Engineer,Exabeam,Canberra ACT,"Permanent OR Contract ICT Opportunity
Canberra Based
Highly Regarded Consultancy Firm
Are you passionate about everything data-related? Are you ready and roaring to get started in a fresh opportunity?
About the Client
Our client is a reputable global consultancy firm who provides a range of services to various organisations within government, private and not-for-profit sectors.
About the Opportunity
Specifically, your role as a Data Engineer will be in a division which offers end-to-end digital innovation and transformation services to clients. The role on offer can either be on a contract basis or permanently.
Your key duties will include:
Drive technical roadmap for the team, covering non-functional requirements such as scalability, reliability and observability
Design, construct, install, test and maintain highly scalable data management systems.
Assess new and existing data sources on their applicability to address the business issue.
Working closely with other Data Scientists to extract and manipulate data from a variety of sources and subsequently cleanse, standardize, scale, bin, categorise, tokenise, stem and the appropriate transformations to get the data into a state suitable for analytical use.
Ensure systems meet business requirements and industry practices.
Research opportunities for data acquisition and new uses for existing data.
Develop data set processes for data modeling, mining and production.
Integrate new data management technologies and software engineering tools into existing structures.
Create custom software components and analytics applications.
Employ a variety of languages and tools to integrate systems.
Install and update disaster recovery procedures.
Recommend ways to improve data reliability, efficiency and quality.
Collaborate with data scientists to determine what data is needed for analysis.
About You
You are an excellent communicator who possesses a proven ability to undertake the above duties, alongside the below skills/experience:
Demonstrable industry knowledge; understanding the way your primary industry functions and how data can be collected, analyzed and utilized; maintaining flexibility in the face of big data developments. Experience in financial services, telecommunications and retail is not mandatory but highly regarded.
A disciplined approach to problem solving and an ability to critically assess a range of information to differentiate true business needs as opposed to user requests.
Knowledge of architecting and engineering cloud-based data solutions with the following products: AWS Redshift/RDS, S3, EC2, Lambda, EMR, Glue, DynamoDB, Cloudformation, Athena, Kinesis - or equivalents in Azure or Google Cloud Platform, with a particular focus on serverless backend development and integration
Big Data technologies such as Hadoop, Spark Streaming, Storm, NiFi, HBase, Hive, MapReduce, Pig, Zepplin, Kafka, Ranger, Ambari.
Programming languages such as Java, Python, Scala, MatLab, SAS, R.
SQL-based technologies (e.g. PostgreSQL and MySQL) and NoSQL technologies (e.g. Cassandra and MongoDB)
Data warehousing solutions and data modelling tools (e.g. ERWin, Enterprise Architect and Visio)
High-level understanding of statistical analysis and modelling, predictive analytics, text analytics and other machine learning applications
Due to the nature of the work, to be successful for this role you must be an Australian Citizen and ideally hold minimum of a Baseline Vetting Security Clearance.
Dana Deklin
Technology & Digital
Candidate Manager
Let's Connect
https://www.linkedin.com/in/dana-louise-deklin-298880143/
+61 2 6213 5944
By submitting your resume and other personal information with this application you are consenting to this information being collected in line with our privacy policy. Follow the link to learn more - www.greythorn.com.au/privacy-policy
State: QLD, licensee/s Manpower Services (Australia) Pty Ltd, LHL-02026-D5L4Q. State: QLD, licensee/s Greythorn Pty Ltd, LHL-02014-Y5F6D. State: SA, licensee/s Manpower Services (Australia) Pty Ltd, LHS 288856, State: SA, licensee/s Greythorn Pty Ltd, LHS 288821. For queries relating to 'Labour Hire Licences' ONLY please contact: 'labour.hire.licensing.enquiries@au.manpowergroup.com' (do not apply to the advert using this email).

BBBH103382_158076556877704"
300,Senior Data Scientist/Engineer,Komatsu,Perth WA,"Great opportunity with a large ASX listed enterprise business
New direction for the business
About Our Client
Our client is nationally renowned Australian business with a brand that is associated with excellence and high performance. As an organisation they are renowned for their long-standing reputation within the Australian market for providing rewarding careers to their employees and they are now seeking Senior Data Scientists and Data Engineers to assist on greenfields projects.
They have recently gone through significant organisational change to make them a powerhouse in their field. This role will be pivotal to their 2020 business plan.
Job Description
You will work with the analytics head and help design and develop forecasting models allowing the organisation to make evidence-based decisions and deliver better outcomes. This role will heavily involve adding Machine Learning, AI and Predictive analytics principles.
The Successful Applicant
The ideal person with be an outgoing individual who has the ability to immerse themselves across the business from day one, furthermore you posses the following:
Data acquisition, profiling, cleansing and consolidation expertise together with coding skills (eg R, Python etc)
Its desirable to have data processing experience with some of the major cloud based solutions (AWS or Azure).
Adept at working with structured and unstructured data.
Data science concepts (i.e., predictive algorithms, cognitive computing etc) and applications.
Strong knowledge in statistical analysis techniques, e.g., regression modelling, hypothesis testing, experimental testing
Solid understanding of machine learning (and AI) techniques, such as supervised and unsupervised analysis techniques as well as probabilistic modelling.
Clear communication skills as you will need to present and communicate with stakeholders of all levels.
The ability to present and advise on changes to the data science practices within the organisation.
Experience with statistical modelling packages such as SPSS.
What's on Offer
Permanent role.
Competitive Salary + Benefits
Central CBD Location
Contact:
Mason Devine"
301,Technical Support Engineer - Sydney,Q-CTRL,Sydney NSW,"Exabeam is the Smarter SIEM™ company. We help security operations and insider threat teams work smarter, allowing them to detect, investigate and respond to cyberattacks in 51 percent less time. Security organizations no longer have to live with excessive logging fees, missed distributed attacks and unknown threats, or manual investigations and remediation. With the modular Exabeam Security Management Platform, analysts can collect unlimited log data, use behavioral analytics to detect attacks, and automate incident response, both on-premise or in the cloud. Exabeam Smart Timelines, sequences of user and device behavior created using machine learning, further reduce the time and specialization required to detect attacker tactics, techniques and procedures.

Position Overview

The Customer Success Engineer role has a dynamic nature where you will provide technical troubleshooting assistance and resolutions for customer problems and interface with internal engineering teams on various product issues.
At Exabeam, we encourage growth and nurture potential. In addition to delivering success for our clients, you will contribute to projects revolving around tooling, knowledge management, our growing market place of solutions, and more. You will join a team of engineers with deep security and data science expertise and will hone your skills related to Cyber Security and Distributed Systems running on Linux while supporting enterprise software customers.
We work together, we win together. Exabeam develops the skills needed to grow in your career and promotes from within. Whether it’s for a customer or a team member, we seek to make a real impact and create a valuable experience.

Responsibilities
Exemplify Exabeam’s commitment to our customers
Oversee systems incidents underway to ensure they progress toward resolution
Collaborate on continuous improvement of technical and client interaction skills
Serve as primary interface between Customer Success, Engineering, and Product Management for ongoing issues and longer-term solutions
Troubleshoot technical issues to establish the root cause of problems and form a solution or workaround
Reproduce system issues and if necessary file bug reports, escalate cases to engineering, and provide necessary documentation
Qualifications
Experience with Linux and comfort at the command line are must-haves
Knowledge in the following areas is a plus: Docker, Elasticsearch, Hadoop, MongoDB, Consul, Etcd, LDAP, AD, Networking, JVM, Systemd, rsyslog, shell scripting
Familiarity with Regular Expressions, Python scripting, and VMWare solutions are also a plus
Ability to isolate problems between hardware and software and provide information to appropriate development team(s)
Highly developed, process-oriented skills for troubleshooting, problem solving, and problem resolution
Superior written and verbal communication skills are a must
Must be able to work in a fast-paced technical environment and sophisticated cyber-security products with frequent product releases and updates
BS/MS in Computer Science or equivalent experience
Self-motivated with a strong desire to reach your potential and grow your career at Exabeam with further opportunities
Exabeam is privately funded by Lightspeed Venture Partners, Cisco Investments, Norwest Venture Partners, Acrew Capital, Icon Ventures, and investor Shlomo Kramer. For more information visit https://www.exabeam.com or follow us on LinkedIn and Twitter."
302,Mechanical Service Engineer - Development,The University of Adelaide,Wollongong NSW,"Komatsu is an indispensable partner to the construction, mining, industrial and forestry industries that maximizes value for customers through innovative solutions. With a full line of products supported by our advanced IoT technologies, regional distribution channels and a global service network, we help customers safely and sustainably optimize their operations. Our Komatsu, P&H, Joy, Montabert, Modular Mining Systems, Hensley Industries, NTC and Gigaphoton equipment and services are used to extract fundamental minerals and develop modern infrastructure.

We are seeking an individual to join our Underground Service Department, to ensure service delivery in the Illawarra Region. Your main responsibilities will be to ensure optimum performance of undergoround equipment in terms of safety, productivity and reliability.

Key responsibilities will include:

Providing technical support to customers in the event of breakdown situations and carry out fault diagnosis to ensure the machinery is returned to operation as soon as possible.
Installation and commissioning of new machinery, overhauled and repaired equipment or replacement parts, ensuring any issues are captured and communicated in a timely manner for rectification.
Ensure compliance with contractual obligations with regards to the supply of new or overhauled equipment.
Assist in the development of “Scopes of work” for the overhaul of Joy equipment.
Training and assessment of mine personnel in the operation and maintenance methods consistent with both Joy and customer expectations.
Coordinate and provide accurate reports on daily service activities, and where required, include customer reference or order numbers to enable invoicing to be carried out in an acceptable time frame.
Actively seek to further business development and sales opportunities for spares / repairs, upgrades to existing equipment, new equipment and supply of Joy Professional Services.
Gather intelligence and provide accurate reporting through SalesForce data base on Joy and competitor equipment and business activities to assist the account management process, including information on equipment availability, tons across machine etc.

Skills and attributes required:

Mechanical trade certificate/post trade hydraulics qualifications
Upwards of five years of practical mining experience on underground mining equipment is preferred
A strong mechanical aptitude with maintenance and troubleshooting experience on Continuous Miner-Bolters, Shuttle Cars, Breaker feeders is required
Experience and competent knowledge of a range of Joy Development products and exposure to an underground environment
Strong interpersonal skills are essential with an ability to communicate and negotiate with customers
Experience in a heavy engineering workshop and knowledge of assembly and manufacturing techniques would be beneficial
An understanding of engineering design principles would be advantageous

Komatsu offers a zero-harm culture in the work place, competitive remuneration package, interesting and diverse experience with opportunities to grow professionally in a progressive learning environment.

All applications must be supported by an up-to-date resume and cover letter. Candidates should address each of the selection criteria listed above when submitting an application for this role."
303,Senior Quantum Control Engineer,Hyre Pty Ltd,Pyrmont NSW 2009,"About us
Quantum technology is likely to be as transformational in the 21st century as harnessing electricity was in the 19th. Quantum computing in particular promises to completely disrupt the way we process information - transforming previously uncomputable problems into manageable ones.
If you build or use quantum hardware, Q-CTRL provides the critical enabling software and professional services to help you achieve maximum performance. We empower our customers to realise the true potential of quantum tech, combining modern product design and engineering with state-of-the-art quantum control techniques.
Backed by globally renowned investors including Square Peg, Sierra Ventures, and Sequoia Capital, we recently completed our Series A funding round, securing an additional AU$22M to advance our work.
About the role:
As a Senior Quantum Control Engineer, you’ll be responsible for developing control solutions for quantum technologies and deploying them in the Q-CTRL product suite.
Responsibilities
Develop control solutions for quantum technologies and deploy them in the Q-CTRL product suite - including research, demonstrations, software development, testing, performance, reliability and documentation
Focus on the creation of control solutions for quantum computers realised in various technologies, including superconducting circuits
Apply optimisation and machine learning techniques for both performance enhancement and analysis
Develop publicly available and high quality software using Python
Collaborate with your colleagues in the Quantum Control Engineering and Software Engineering teams
Explain and document sophisticated control solutions in accessible language
Consult with the Lead Quantum Control Engineer, stakeholders and the broader team on decisions for all new products and features
Interact with customers as needed to deliver solutions which help them achieve their goals
Qualifications:
PhD in Physics, Engineering or a closely related discipline.
Skills and experience with the following: Superconducting Circuits, Quantum Control, Optimal Control, Machine Learning and Python.
Why Q-CTRL?
At Q-CTRL, you can make a difference from day one - you won't be just a cog in the machine. You will work in a fascinating industry where you get to be a part of the 21st century’s most disruptive technology transformation.
You'll get to live the startup life without the startup wages: we offer competitive salaries and potential equity options. We also embrace flexible work hours - worry about your global impact, not a rigid work schedule. Headquartered in WeWork, our team gets to enjoy the perks of this vibrant startup hub (private and communal work spaces, lunch and learns, workshops, yoga classes, run club, community gatherings, weekly breakfast, free flowing coffee/beer and much more). We are looking for people as excited as we are about building the quantum future. Join us!
Please note all applicants must have full work rights in Australia. To recruitment agencies, we do not accept unsolicited branded profiles and are not responsible for any fees related to unsolicited resumes.
Job Type: Full-time"
