,Job_title,Company_name,Locations,Summary
66,Systems Administrator,Avis Budget Group,"Wellington City, Wellington","Role type: Permanent
Location: Wellington
Job published on: 10 February 2020
Work for a NZ government agency on permanent roles based in Wellington CBD. You will be supporting the platform for people to use the products for data insights. You will work with data scientists and analysts to ensure the platform is fit for purpose, performing well and is evolved over time.

You will:
Support BI/Data,Qlik, R Server, Business Objects and other business applications
Provide Technical support for M365/SharePoint/Collaboration tools in Microsoft Cloud space
Technical support for server based technologies like Lotus Domino, SAS, and CA Service Desk toolset.
Implement and manage complex technical systems
Work on Microsoft Operating system and related technologies
Have experience in managing and supporting MDM systems, such as BES environments
Have an analytical approach to resolve issues and provide sustainable solutions
Have good communications skills and clarity of thought process
Have good understanding of ITIL framework
Have hands on system level troubleshooting experience
Experience with NZ government systems or in a larger organisation that uses service management is preferred.

Apply Now or Contact Dheeraj Deshmukh on 0211951321 for further information"
67,Collections Analyst - Design & Engagement Team,PwC,"Auckland City, Auckland","Collections Analyst - Design & Engagement Team

Collections Analyst
Permanent full-time role
Design Team (Field Collections)
Auckland
We have an exciting opportunity available in our Design Team within the Field Collections Unit of Collection Operations. If you have experience working on process improvement initiatives, provide insights into data collection best practice, skilled in research and analysis and have excellent communication skills then this role could be for you!
The purpose of the role
We are looking for a person who can work on collection projects to improve collection performance and respondent experience as well as undertake complex analysis and research.
Each team in Collection Analysis and Support has a range of skills, strengths and knowledge, and is led by a Senior Collections Analyst. Some of the responsibilities include leading the development and implementation of innovative initiatives, advanced collections analysis and modelling, and providing support to management and operational areas.
Who we are
Stats NZ Tatauranga Aotearoa is New Zealand’s official data and statistics agency. Our vision is to unleash the power of data to change lives. We lead the way for New Zealand’s data future, enabling data-led innovation across society, the economy, and the environment and we are looking for an experienced analyst who can lead research initiatives and teams.
The Collection Operations branch is at the forefront of sustainable data sourcing from businesses and households across NZ. This integrated Design team are experts in the “on-the-ground” practical world of data collections. Much of the Team’s work will inform the future Survey Collection Approaches that they will design / create. The Design Team will consult within Collection Operations and engage with our Stakeholders and the wider-organisation when they are creating these future Collection Approaches, processes and systems. We are looking for a person who can work on collection projects to improve collection performance and provide complex analysis and research to enable decision making
As a Collections Analyst, you will:
Contribute to initiatives that add value and advance data discovery, sourcing and sustainable collection
Provide advanced analysis and research into paradata
Assess and report on the impact of proposed changes on our business of data collection (e.g. methods, costs, processes, work volumes)
Liaise and build relationships across the Collection Operations management and operational teams.
Support the Design team and wider Collections Leadership with key papers
Person specifications
To be successful in this role you’ll need to be enthusiastic, driven, and able to hit the ground running. If you have the following, we want to hear from you:
Technical, research and analytical skills (e.g. Excel, SAS, SQL or R programming, analysis and data modelling, business process improvement)
Knowledge of data collection and able to offer insight for its advancement
Fantastic interpersonal skills and excellent written and verbal communication and the ability to interact across all levels within the organisation
A relevant tertiary qualification, preferably with a degree in mathematics, statistics, economics, accountancy, business, data or computer science
A minimum of 5 years’ relevant experience is desirable.
What’s in it for you?
We care about our people, and value your drive, energy and inquisitive nature.
If you are a passionate and talented person seeking to add value every day and relishes the idea of becoming part of NZ’s data system, then come join our team!
For more information about this role please contact Lorna Curran (lorna.curran@stats.govt.nz)
Applications close on 22 February 2020, 17:00pm.
For more about working for us see http://careers.stats.govt.nz/"
68,"Business Analyst - NZL - Ellerslie - Millenium 2, Building C, Level 3",Propellerhead NZ,"Ellerslie, Auckland","About Us

We don't just rent cars. We're changing the way people move. Across our world-famous brands - Avis, Budget, Zipcar, and Apex - we're leading the way for the global mobility industry, with 11,000 rental locations in 180 countries.

The Role

You will be tasked with tracking revenue and KPIs for the relevant business units of the APAC region, providing accurate reporting to senior management, maintaining data integrity and providing ad-hoc assistance as required.

Responsibilities

Provide business performance reporting of the APAC region to senior management on a daily/weekly basis
Maintain data integrity of financial and non-financial information of the different business systems
Reconcile financials across systems
Use car rental industry knowledge/experience to analyse transactional data from different systems to provide insights, analysis and identify trends
Develop new reporting required by the business to support decision making
Actively seek opportunities for continuous improvement in reporting and analysis
Support the forecasting and budgeting process
Assist with ad-hoc analysis and business case support as required
Build strong relationships with key operational business partners
Maintain SOX Compliance

Skills & Experience

Bachelor Degree in Accounting, Finance or related discipline
Strong Excel skills
Experience with data management, budgeting and forecasting tools such as TM1, Hyperion
Strong financial acumen
Worked in multi-faceted highly complex business
Industry experience – car rental/hospitality

On Offer

Wellbeing programme incl. life insurance + discounted health insurance + superannuation options
Discounts within Avis Budget Group and our partners
NZ-wide & global opportunities to build your career with Avis Budget Group
Friendly & supportive team
Leading brand within the tourism industry
Be valued in an environment where achievements are celebrated

Apply

If you want to GO somewhere in your career, apply now!"
69,Senior Analyst - Energy & Infrastructure,ANZ Internal Job Board,"Auckland City, Auckland","Line of Service
Advisory
Industry/Sector
Not Applicable
Specialism
TRS Consulting
Management Level
Senior Manager
Job Description & Summary
PwC’s finance and economics consulting team aims to keep organisations ahead of business and regulatory issues to create value. We’re seeking senior analysts with 3-5 years’ experience, ideally in the energy or wider infrastructure sector, to join our growing team.
Kia Ora , who are we?
We’re a team of trusted commercial advisors who work alongside energy and other infrastructure sector clients to navigate complex commercial and regulatory issues to create value. Our people are what make us the leading professional services firm in New Zealand - full of energy, fun, challenge, and opportunity. Diversity and inclusion is at the centre of who we are; it decides the way we think, who we employ and how we work.
What would you be doing?
You’ll be working in our rapidly growing Consulting practice as part of the Finance and Economics team working alongside commercial, financial, regulatory and economics experts whose sole job is to help our clients thrive both at home and on the global stage. You will provide advice on commercial strategy, investment, valuation, economics and regulatory matters. Examples of the types of problems we help solve include:
How should energy companies respond to technology disruption?
What is the preferred strategy to expand an airport to meet future demand?
What is the value of the Waikato hydro power system?
What is an efficient price to charge for a fibre network?
We are looking for high calibre professionals who have a track record in delivering commercial strategy, financial analysis (including valuations, pricing and costing), transactions, business cases, regulatory policy and submissions, or other analytical and commercial support.
What do you need to bring to the role?
3-5 years’ experience in a professional services, commercial or highly knowledge based environment.
Ideally will have experience working in the energy sector or in other utilities and infrastructure sectors (ie telecommunications, airports, ports, water, transport)
hold at least a bachelor’s degree in a relevant field (eg Finance, Economics, Business, Engineering or Law)
highly analytical with strong commercial acumen, insights and problem-solving experience with financial modelling experience
ability to create or apply new methodologies or concepts to solve client problems across a range of different disciplines and sectors
excellent written and oral communication skills
exceptional interpersonal skills and the ability to develop strong networks within client and stakeholder organisations
the ability to work effectively both individually and as part of a team, including supervising more junior team members where required
strong project management skills and the ability to manage your time well across a number of different projects
Why is PwC a great place to work?
We love it here and are convinced you will as well! Besides the opportunity to work with a wide range of interesting and high profile clients, we will also ensure you are provided with a range of benefits and support systems in order to ensure your PwC Experience is of the highest calibre. Just a few examples include:
Highly supportive and inclusive environment of sharing and collaboration, both within the Finance and Economics team and the wider firm environment.
Career development, coaching and support – you can expect in depth involvement and investment in your career from team leadership, including a closely outlined career pathway.
Excellent benefits provided to all staff – including discounted health insurance, discounts on gym memberships, paid volunteer leave and the opportunity to purchase additional holidays.
What next?
If this sounds like you, we would love to hear from you. If you know anyone at PwC feel free to give them a call and ask them what it’s like or click ‘apply now’ or visit our Careers site for more - www.pwc.co.nz/careers .

Education (if blank, degree and/or field of study not specified)
Degrees/Field of Study required: Bachelor Degree
Degrees/Field of Study preferred:
Certifications (if blank, certifications not specified)
Desired Languages (If blank, desired languages not specified)
English
Travel Requirements
Not Specified
Available for Work Visa Sponsorship?
Yes
Government Clearance Required?
No
Job Posting End Date"
70,Senior Business Analyst/Product Owner,Absolute IT Recruitment Specialists,"Auckland City, Auckland","Propellerhead are a leading software-services company, designing, delivering and maintaining large-scale digital platforms. Our clients include Auckland Transport, New Zealand Rugby, BlinkPay, Starship Children's Hospital, SkyBus, Dimension GRC, Spark, ESR, Ministry of Education, New Zealand Post, and Auckland Museum.

Focusing on leanness and flexibility, the team you’ll join will be internally self-organising, allowing you to focus on managing work rather than people.

How We Build Software:

Taking our lead from the world of software product development, we structure solutions in a product-centric manner; continuously delivering improvements from a backlog of features. These features are taken from real stakeholder needs linked to clear objectives.

Our digital platforms are a mixture of custom components and external services that can be combined for a powerful and engaging experience. Our guiding principle is to only write code necessary to deliver experiences unique to users.

The Role:

We are looking for a Senior Business Analyst who will be the vital link between our information technology capacity and our business objectives.

Working in the capacity of Product Owner alongside both our commercial and technical team members, you'll nurture the goals, strategy and requirements of our clients' solutions from inception to delivery.

You'll define business requirements for the long-term roadmap of digital products and facilitating the elaboration of requirement details for pending development sprints. Owning and developing relationships with partner agencies will be integral to your role, working with them to optimise and enhance their provision of services.

You'll also help design, document and maintain business processes, and communicate key insights and findings to project teams and clients. Delivering value will be critically important to you, and you'll have a natural affinity for finding ways to improve value to our clients.

It is essential that you have worked in an agile development environment and are familiar with the development of user stories and/or other outcome-based methods for describing requirements.
Skills & Experience Required:
Comprehensive experience in business analysis and/or product ownership specifically for software development
Demonstrable experience writing user stories (examples in your application would be useful)
Demonstrable experience with the long-term development of product roadmaps
Demonstrable experience as a critical thinker, with the ability to devise alternative ways to achieving outcomes to the benefit of our clients
Strong written and verbal communication skills including technical writing skills
Experience in leading client-facing requirements workshops, both pre and post sales
Experience with working with 3rd party UI/UX designers and integrating them into agile software delivery
Ability to work with complex organisations with several stakeholders at once, and have proven strategies for facilitating prioritisation of tasks
Benefits:

Developer-lead organisation
Interesting, diverse, commercially-minded projects for big clients
World-class colleagues
Equal opportunity workplace, free from discrimination
A culture of collaboration and learning
Plenty of office perks and beautifully designed offices in the heart of Auckland

Who Is Propellerhead?

Our software powers some of the more interesting ideas in government, commercial and non-profit institutions in New Zealand. For each client, we are a technology partner. We believe continuous advances in technology allow us to utilise newer and better ways of solving problems for our clients and their users.

Our typical engagements are large-scale, but often start small. We concentrate on the right combination of methodology, architecture, technology, and operating model. We believe software’s ‘natural state’ is live, in front of real users, and used for the purpose it is intended. The earlier we can deliver working software the sooner we are creating value.

Culture And Approach:

Our teams are technology craftspeople, driven to discover the right combination of methodology, architecture, technology, and operating model.

Our company approach is designed to produce maximum value by stepping out of the way and clearing roadblocks for our people. We take influence from Holacracy, Agile, Lean Startup, and Design Thinking, and we deliver solutions in a series of small increments, each iteration providing insights and clarity on user needs.

We are problem-solvers who happen to use code.

Accredited Employer:
We have recently become an Accredited Employer with Immigration New Zealand. This means that if you’re not from New Zealand and want to move here and work for us, you can apply for the Talent Work Visa. These visas are easier to get, are often much faster, and are a direct path to residency.

Cover Letter:
It's critically important that you submit a cover letter with your application - we cannot progress your application without one. It needs to be at least 200 words, and is your chance to tell us more about who you are and what you value. This is very important to us.


You Must Be In Auckland For The Interview:
We cannot hire you without meeting you in-person first. Please don't apply unless you can travel to Auckland for an interview. Current European hiring may mean we are in Europe periodically."
71,Procurement Analyst Intern,Michael Page,"Auckland City, Auckland","----------------
About HelloFresh
----------------

At HelloFresh, we want to change the way people eat. Over the past 7 years we've seen this mission spread beyond our wildest dreams. Now, we are the leading global company in the expanding online recipe kit delivery market.

So, how did we do it? Our weekly recipe boxes full of exciting recipes and lovingly sourced, fresh ingredients have blossomed into a community of inspired, energised home cooks that expands across the globe. We are one of the fastest growing meal kit businesses and are active and growing in 13 different countries across 3 continents.

If you would like to join an energetic and highly motivated team and work in a dynamic, high-energy, high-growth field where you can really have an impact and make a difference every single day then join us and become part of developing a global fresh food champion.

---------------
Job description
---------------

This role is a fantastic opportunity for a recent graduate or someone part way through their studies with a procurement and an analytical background. You would be part of a true start up and part of the journey in growing HelloFresh in NZ. We are looking for someone who can commit Full-Time for a duration of 6 months.

You will…

Working within the Procurement team to act as a point of contact across other operational teams, including the production, logistics and business development teams
Scoping, analysing and implementing the project, along with the project lead, to ensure operations and costs are controlled and the project aims are met on time
Sourcing, negotiation and onboarding of new suppliers and SKUs with collaboration with the respective Category Managers
Get a view on current procurement relevant data available in the company
Conduct data analysis on available procurement data & and existing dashboards to build comprehensive view on proc team performance and areas of improvements
Build dashboards based on gaps identified
Support in generating category insights for category managers
Support during the budgeting
Potentially helping out during the tendering process
----------------------
Mandatory requirements
----------------------

You have…

You have a Degree in Supply Chain Management, Procurement, Business Management or similar from a top-tier university
You have experience working in a Supply Chain, Procurement or Project Management role, ideally in food
You have extensive hands-on experience working with Excel and Google Sheets at an advanced level (Pivot tables, Index-matches, advanced formulas)
You have excellent interpersonal and communication skills with both technical and non-technical individuals
You are proactive, autonomous with an entrepreneur mindset
Ability to work on tasks autonomously that have a high level of responsibility, and communicate progress effectively to key stakeholders
You are ...

Obsessed with food!
Autonomous, able to manage a project from start to finish with little guidance
Proactive
Passionate about our business
What we offer...
Heavily discounted HelloFresh boxes
You work in a passionate and dynamic environment
Flat hierarchies, constant learning with plenty of room for personal growth
Duration: 6 Months PAID Internship. You must be able to commit FULL - TIME (Monday to Friday 9 am - 6 pm). You MUST have the right to work in NZ for the duration of the contract.

Start date: June 2020"
72,Data Analyst,ANZ New Zealand,"Wellington City, Wellington","Great learning opportunity to join a small growing data team, within an organisation currently developing a high-quality, cloud-based data and analytics platform.
This organisation has an appetite for using their data to improve a wide range of services, with an aim of becoming data driven. They have a roadmap in place to deliver real time insights on a continuously growing dataset.

You will be developing the data lake in AWS, including data ingestion, cataloguing and transformation of structured and un-structured data. Working with third party providers to develop additional data management and analytical capabilities. Alongside this you will work with the current solution Power BI to deliver data needs.

You might have around 4 years experience as a Data Engineer with the ability to learn quickly and really further your career towards a senior level role.

DUTIES
Develop and maintain the data lake and analytics platform
Investigate data requirements, apply data analysis, data modeling and quality assurance
Develop and maintain data integration between data bases and business systems, using a variety of connections methods such as API's
Advise on database and reporting standards, methods, tools and applications

SKILLS & EXPERIENCE
Working with cloud based data platforms such as AWS and Azure would be ideal however if you have the aptitude to learn quickly please apply.
A strong business analysis focus, interpreting what is required and creating suitable solutions
ETL development, connecting databases via API's, working with unstructured data
Worked with tools such as Power BI, Tableau and Qlik
With business and analysis techniques, plus building and supporting reporting services
SQL Skills
Great people and communication skills

HOW TO APPLY
Click the APPLY button and include your resume and cover letter or for further information please call Hayley MacDonald or Justin Kissling on 0800 29 89 99.

NOTE to overseas enquiries and non-NZ residents:
Whereas we welcome international enquiries, only applicants that are legally entitled to work in New Zealand and can make themselves available for interviews in New Zealand will be considered for advertised positions.
Others may not necessarily be responded to."
73,Business Analyst,Robert Half New Zealand,"Auckland City, Auckland","Immediate start - 6 month contract
Renowned NZ clothing brand
About Our Client
This company is a highly desirable employer - an iconic kiwi clothing brand looking for someone to start ASAP in their finance team. Working in the retail industry you can expect high volumes, fast pace, variety in processing and you'll need to be able to think on your feet! This is a seriously cool company - established over 100 years ago, they create clothing for trusted sports teams and every day Kiwi's.
Job Description
This role is responsible for establishing effective performance reporting, and an efficient and accurate flow of financial data and commentary throughout the business. To provide timely, accurate and insightful data and analysis, with a focus on driving the business forward from a commercial viewpoint, enabling strategic planning and decision making.
Responsibilities will include:
Comprehensive understanding of actual and forecast sales & margin performance, with tracking of risks and opportunities.
Establish performance analysis, forecast models & reporting on all areas of business performance both financially and commercially that assist the business in delivery of targets and decision making.
Partnering with commercial and product leads to build and validate commercial plans built by channel, customer and product group - instilling a process of cyclical review and reforecasting - and coordinating sales & margin input for annual budgets and rolling forecasts.
Assist with preparation of annual budget/forecast building for all sales, margin and royalty numbers
Leading the inventory review process - ensuring early identification of, and actions to clear, slow moving stock lines.
Collation & distribution of daily, weekly and monthly sales, margin & stock reporting
Improving the provision, accessibility and consistency of sales and margin data - driving automation and 'self-service' where practical.
Providing product teams with historic and forecast product and margin performance and parameters to inform range build - including target sales, margin and SCO productivity by range.
Establish range KPIs for ANZ. Provide product teams with historic and forecast product and margin performance and parameters to inform range build - including target sales, margin and SCO productivity by range. Provide insight as to opportunities to better drive sales and/or profit. Development of analysis pack to support proposition and range sell-in proposals.
Recommend how to regularly report on channel profitability and cost to serve. Provide recommendations and insight as to how to improve channel/asset profitability.
The Successful Applicant
A Degree level or equivalent education in relevant field (accounting or finance)
Proven analytical skills backed up by a high level of commercial acumen and financial understanding
Ability to build strong relationships with senior stakeholders to engage and influence
Experience of working within tight deadlines and ability to multitask.
The ability to interpret large quantities of data and identify and communicate pertinent points, utilising independent thinking, judgement and visual modelling to further the value of analysis.
Recognition of revenue & cost drivers & the business cycle
Advanced knowledge of MS Excel.
What's on Offer
The opportunity to work for an iconic Kiwi brand with a great company culture and environment.
Contact:
Andrew Batey
Quote job ref: 107446123
+64 9 354 8122
Save Job
Apply
Business Analyst
From email *
To email *
This company is a highly desirable employer - an iconic kiwi clothing brand looking for someone to start ASAP in their finance team. Working in the retail industry you can expect high volumes, fast pace, variety in processing and you'll need to be able to think on your feet! This is a seriously cool company - established over 100 years ago, they create clothing for trusted sports teams and every day Kiwi's.
Job Description
This role is responsible for establishing effective performance reporting, and an efficient and accurate flow of financial data and commentary throughout the business. To provide timely, accurate and insightful data and analysis, with a focus on driving the business forward from a commercial viewpoint, enabling strategic planning and decision making. Responsibilities will include:
Comprehensive understanding of actual and forecast sales & margin performance, with tracking of risks and opportunities.
Establish performance analysis, forecast models & reporting on all areas of business performance both financially and commercially that assist the business in delivery of targets and decision making.
Partnering with commercial and product leads to build and validate commercial plans built by channel, customer and product group - instilling a process of cyclical review and reforecasting - and coordinating sales & margin input for annual budgets and rolling forecasts.
Assist with preparation of annual budget/forecast building for all sales, margin and royalty numbers
Leading the inventory review process - ensuring early identification of, and actions to clear, slow moving stock lines.
Collation & distribution of daily, weekly and monthly sales, margin & stock reporting
Improving the provision, accessibility and consistency of sales and margin data - driving automation and 'self-service' where practical.
Providing product teams with historic and forecast product and margin performance and parameters to inform range build - including target sales, margin and SCO productivity by range.
Establish range KPIs for ANZ. Provide product teams with historic and forecast product and margin performance and parameters to inform range build - including target sales, margin and SCO productivity by range. Provide insight as to opportunities to better drive sales and/or profit. Development of analysis pack to support proposition and range sell-in proposals.
Recommend how to regularly report on channel profitability and cost to serve. Provide recommendations and insight as to how to improve channel/asset profitability.
The Successful Applicant
A Degree level or equivalent education in relevant field (accounting or finance)
Proven analytical skills backed up by a high level of commercial acumen and financial understanding
Ability to build strong relationships with senior stakeholders to engage and influence
Experience of working within tight deadlines and ability to multitask.
The ability to interpret large quantities of data and identify and communicate pertinent points, utilising independent thinking, judgement and visual modelling to further the value of analysis.
Recognition of revenue & cost drivers & the business cycle
Advanced knowledge of MS Excel.
What's on Offer
The opportunity to work for an iconic Kiwi brand with a great company culture and environment.
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Auckland"", ""addressRegion"" : ""New Zealand"", ""addressCountry"" : ""NZ"" } } }

Function:Accounting & Finance
Specialisation:Business Analysis
Industry:Retail
Location:Auckland
Contract Type:Temporary
Consultant name:Andrew Batey
Consultant phone:+64 9 354 8122"
74,Manager Credit Risk,Robert Half New Zealand,"Mount Victoria, 6011","We are looking for an intuitive Credit Risk Manager
Be part of implementing to new legislative changes in FY20 & FY21 (CCCFA)
Career progressing Secondment opportunity


About The Role

In this role, you would have the opportunity to:
Provide leadership on risk strategy and responsible lending standards across the credit life cycle of the business banking portfolio
Lead in delivery, and engagement of stakeholder, of 3 initial Insurance /climate change deliverables
Oversee and lead the analytics and deliver strategic changes to improve delinquency trend, includes of insights for stakeholders
Deliver key analytics and narration in the delivery of PIR for new business scorecard card and in collaboration with Mortgages Credit Risk the PIR for the mortgage scorecard
Work closely with SME resources to build bench strength around all facets relating all type of residential property and all methods of valuations, including the delivery of an optimal framework to utilise property data.
Work closely with both internal and external stakeholders to ensure risk management activities are optimal
Mentor Analysts in the team
High exposure and high risk judgmental credit decisioning


Role Location: Wellington or Auckland
Role Type: 7 month Fixed Term Contract

About You

To grow and be successful in this role, you will ideally bring the following:
An understanding of the credit life cycle and the key drivers of profitability within retail and business products
Strong analytic and statistical skills and knowledge of SAS, SPSS and Strategy Manager
An ability to analysis and make decisions quickly and effectively
Relationship Management with stakeholders and tams to coach and mentor


About ANZ
Our purpose is to shape a world where people and communities thrive. That’s why we strive to create a balanced, sustainable economy in which everyone can take part and build a better life. By helping people make the most of what they have, we transform ideas, hard work and ambition into reality.

ANZ recognises the value of an inclusive and diverse work environment. We take pride in the diversity of our people and encourage applications from diverse candidates. Our recruitment decisions are based on the key inherent needs and requirements of each role, and candidates are selected based on their unique strengths and characteristics.

The ANZ values are the foundation of how we work and support our customers.

Integrity – We are honest and fair
Collaboration – We work together for the customer
Accountability – We take ownership and get things done
Respect – We care for all those we serve
Excellence – We challenge ourselves to be better

We work flexibly at ANZ. Talk to us about how this role could be flexible for you.

ANZ recognises the importance of flexible working, watch our Global Stories to see how ANZ aims to meet the needs of our customers and to attract and retain the best people in a changing world.

To find out more about working at ANZ or to view other opportunities visit anz.co.nz/careers

You may apply for this role by visiting ANZ Careers and search for the reference number NEW040211

Applications close Tuesday 3rd March."
75,Commercial Analyst,Michael Page,"Mount Wellington, Auckland","The Company
My client is a large corporate organisation with turnover well in excess of $200M. Operating in the service based industry, this company provides a great service to many of us as individuals and has a well known brand. The culture of the company is great - work life balance is respected and this really is a place where people enjoy working.
The Role
The role of Commercial Analyst will report into the CFO where you will be responsible for assisting with the organisations top and bottom line growth through the following core activities:
Partner with BU Managers on capex and opex spend
Analyse variances to standard costs
Providing insights to key decision makers
Contribute to weekly and monthly management reports
Support systems and process improvement for both costing and operations reporting
Analysing and tracking key business initiatives
Budgets and forecasting at BU and national level
Modelling of key strategic initiatives
Assisting with business cases
This is a role where you will be focused operationally and be analytical minded. Strong modelling, analysis and stakeholder management is key.
Your Profile
You will possess superb communication skills, a great work ethic and a bright persona. You must have a can do attitude and a willingness to improve on things being done already. It is essential that you have proven experience at this level and strong modelling skills.
Apply Today
Please send your resume in Microsoft Word format by clicking on the apply button or for further information, contact Ronil Singh or Tanya Beets in our Auckland office on 09-915-6700.
Job Reference No:
06900-0011367769"
76,Commercial Analyst,ANZ New Zealand,"Mount Wellington, Auckland","The Company
My client is a large corporate organisation with turnover well in excess of $200M. Operating in the service based industry, this company provides a great service to many of us as individuals and has a well known brand. The culture of the company is great - work life balance is respected and this really is a place where people enjoy working.
The Role
The role of Commercial Analyst will report into the CFO where you will be responsible for assisting with the organisations top and bottom line growth through the following core activities:
Partner with BU Managers on capex and opex spend
Analyse variances to standard costs
Providing insights to key decision makers
Contribute to weekly and monthly management reports
Support systems and process improvement for both costing and operations reporting
Analysing and tracking key business initiatives
Budgets and forecasting at BU and national level
Modelling of key strategic initiatives
Assisting with business cases
This is a role where you will be focused operationally and be analytical minded. Strong modelling, analysis and stakeholder management is key.
Your Profile
You will possess superb communication skills, a great work ethic and a bright persona. You must have a can do attitude and a willingness to improve on things being done already. It is essential that you have proven experience at this level and strong modelling skills.
Apply Today
Please send your resume in Microsoft Word format by clicking on the apply button or for further information, contact Ronil Singh or Tanya Beets in our Auckland office on 09-915-6700.
Job Reference No:
06900-0011367769"
77,Business Analyst,H2R Consulting,"Auckland City, Auckland","Immediate start - 6 month contract
Renowned NZ clothing brand
About Our Client
This company is a highly desirable employer - an iconic kiwi clothing brand looking for someone to start ASAP in their finance team. Working in the retail industry you can expect high volumes, fast pace, variety in processing and you'll need to be able to think on your feet! This is a seriously cool company - established over 100 years ago, they create clothing for trusted sports teams and every day Kiwi's.
Job Description
This role is responsible for establishing effective performance reporting, and an efficient and accurate flow of financial data and commentary throughout the business. To provide timely, accurate and insightful data and analysis, with a focus on driving the business forward from a commercial viewpoint, enabling strategic planning and decision making.
Responsibilities will include:
Comprehensive understanding of actual and forecast sales & margin performance, with tracking of risks and opportunities.
Establish performance analysis, forecast models & reporting on all areas of business performance both financially and commercially that assist the business in delivery of targets and decision making.
Partnering with commercial and product leads to build and validate commercial plans built by channel, customer and product group - instilling a process of cyclical review and reforecasting - and coordinating sales & margin input for annual budgets and rolling forecasts.
Assist with preparation of annual budget/forecast building for all sales, margin and royalty numbers
Leading the inventory review process - ensuring early identification of, and actions to clear, slow moving stock lines.
Collation & distribution of daily, weekly and monthly sales, margin & stock reporting
Improving the provision, accessibility and consistency of sales and margin data - driving automation and 'self-service' where practical.
Providing product teams with historic and forecast product and margin performance and parameters to inform range build - including target sales, margin and SCO productivity by range.
Establish range KPIs for ANZ. Provide product teams with historic and forecast product and margin performance and parameters to inform range build - including target sales, margin and SCO productivity by range. Provide insight as to opportunities to better drive sales and/or profit. Development of analysis pack to support proposition and range sell-in proposals.
Recommend how to regularly report on channel profitability and cost to serve. Provide recommendations and insight as to how to improve channel/asset profitability.
The Successful Applicant
A Degree level or equivalent education in relevant field (accounting or finance)
Proven analytical skills backed up by a high level of commercial acumen and financial understanding
Ability to build strong relationships with senior stakeholders to engage and influence
Experience of working within tight deadlines and ability to multitask.
The ability to interpret large quantities of data and identify and communicate pertinent points, utilising independent thinking, judgement and visual modelling to further the value of analysis.
Recognition of revenue & cost drivers & the business cycle
Advanced knowledge of MS Excel.
What's on Offer
The opportunity to work for an iconic Kiwi brand with a great company culture and environment.
Contact:
Andrew Batey
Quote job ref: 107446123
+64 9 354 8122
Save Job
Apply
Business Analyst
From email *
To email *
This company is a highly desirable employer - an iconic kiwi clothing brand looking for someone to start ASAP in their finance team. Working in the retail industry you can expect high volumes, fast pace, variety in processing and you'll need to be able to think on your feet! This is a seriously cool company - established over 100 years ago, they create clothing for trusted sports teams and every day Kiwi's.
Job Description
This role is responsible for establishing effective performance reporting, and an efficient and accurate flow of financial data and commentary throughout the business. To provide timely, accurate and insightful data and analysis, with a focus on driving the business forward from a commercial viewpoint, enabling strategic planning and decision making. Responsibilities will include:
Comprehensive understanding of actual and forecast sales & margin performance, with tracking of risks and opportunities.
Establish performance analysis, forecast models & reporting on all areas of business performance both financially and commercially that assist the business in delivery of targets and decision making.
Partnering with commercial and product leads to build and validate commercial plans built by channel, customer and product group - instilling a process of cyclical review and reforecasting - and coordinating sales & margin input for annual budgets and rolling forecasts.
Assist with preparation of annual budget/forecast building for all sales, margin and royalty numbers
Leading the inventory review process - ensuring early identification of, and actions to clear, slow moving stock lines.
Collation & distribution of daily, weekly and monthly sales, margin & stock reporting
Improving the provision, accessibility and consistency of sales and margin data - driving automation and 'self-service' where practical.
Providing product teams with historic and forecast product and margin performance and parameters to inform range build - including target sales, margin and SCO productivity by range.
Establish range KPIs for ANZ. Provide product teams with historic and forecast product and margin performance and parameters to inform range build - including target sales, margin and SCO productivity by range. Provide insight as to opportunities to better drive sales and/or profit. Development of analysis pack to support proposition and range sell-in proposals.
Recommend how to regularly report on channel profitability and cost to serve. Provide recommendations and insight as to how to improve channel/asset profitability.
The Successful Applicant
A Degree level or equivalent education in relevant field (accounting or finance)
Proven analytical skills backed up by a high level of commercial acumen and financial understanding
Ability to build strong relationships with senior stakeholders to engage and influence
Experience of working within tight deadlines and ability to multitask.
The ability to interpret large quantities of data and identify and communicate pertinent points, utilising independent thinking, judgement and visual modelling to further the value of analysis.
Recognition of revenue & cost drivers & the business cycle
Advanced knowledge of MS Excel.
What's on Offer
The opportunity to work for an iconic Kiwi brand with a great company culture and environment.
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Auckland"", ""addressRegion"" : ""New Zealand"", ""addressCountry"" : ""NZ"" } } }

Function:Accounting & Finance
Specialisation:Business Analysis
Industry:Retail
Location:Auckland
Contract Type:Temporary
Consultant name:Andrew Batey
Consultant phone:+64 9 354 8122"
