,Job_title,Company_name,Locations,Summary
82,Senior Software Engineer - Navigation,Pavecraft Company (2015) Limited,"Tauranga, Bay of Plenty","Robotics Plus is focused towards the future, we are specialised in the development of smart robotics, automation, mechanisation, and sensor technology that maximise productivity in primary industries in local and offshore markets. Since 2013 we have developed world-leading automation, robotic and sensor technologies to address this challenge.
With an exciting partnership and investment from Yamaha Motors, we are looking to build an even stronger team to deliver the next level of functionality across several commercial systems and R&D projects.
We are on a strong growth trajectory and are looking for a Senior Software Engineer to join our expanding team of talented multi-disciplinary mechatronics, mechanical, electrical and software engineers that are creating innovative new robotics systems.
ROLE PURPOSE
Developing software for all our projects as required
Control and machine perception software for UGV's (unmanned ground vehicles)
Develop machine vision and machine learning software and integrate them into the existing and new software
Development, implementation, refinement and commercialisation of analysis algorithms and related software for the company's projects
CORE RESPONSIBILITIES / SKILLS
Develop software, machine vision, communication and control for UGV operation, including developing software algorithms for navigation of UGV's and obstacle detection with a focus on robust and reliable real-world operation
Develop software, machine vision, communication and control to support other projects that RPL is undertaking
Work as a team to deliver project outcomes in an efficient manner
Support development of other RPL projects.
Supporting relationships with subcontractors to ensure efficient use of their time
Designing and implementing testing procedures to maintain tight quality control of software
Aid in production, assembly, testing, operation and any other tasks on other projects to free up other staff as and where relevant
Provide support to sales and marketing where relevant
Making the most efficient utilization of the available resources both internally and externally
Creating and fostering a dynamic team spirit among staff by motivating the team and leading by example
BENEFICIAL EXPERIENCE & QUALIFICATIONS
Degree qualified, Engineering and/or Computer Science Degree or similar
Software engineering experience for UGVs and related applications
Experience with
C/C++
Python
Robot Operating System (ROS)
Image Processing (e.g. OpenCV)
Standard source control / version control tools (e.g. Git)
Experience developing robotic and UGV related software
Nice to have experience
Linux development environments
User interface development
Configuration management tools
Expert in Project Management techniques such as Agile / Scrum
Great written and verbal communication skills with well-developed problem identification and resolution skills
Enjoys working in a team environment
Assist with Health & Safety implementation and management within the workshop
Take reasonable care for the health and safety and welfare of yourself and others whilst at work
Co-operate with management to ensure compliance with relevant acts, regulations, policies and procedures imposed in the interest of health, safety and welfare
At all times maintain the highest ethical standards, in line with corporate ethics / policies
Participate in group business planning and take part in preparing future plans and strategies as required
This role will appeal to an ambitious and focused person who has relevant experience and would like to be part of a dynamic growing team in a rapidly expanding organisation. Be part of a business that is the way of the future.

ACA9CVWDsX"
83,Experienced Site Labourers,KCS Recruitment,"Silverdale, Auckland","We are looking for general labourers for Commercial and Domestic Paving, Concrete, Hard Landscaping or Siteworks Projects.Whilst experience in Groundwork, Concrete & Paving are an advantage, in-housetraining and the possibility of advancement within the company existsfor the right person.We are offering you huge potential to grow within the company with assistance in groundworks, kerbing, drainlaying, building retaining walls, setting out levels, paving, compacting bases, mixing bases, cutting or laying pavers.Assisting with boxing, formwork and strength reinforcing for concrete preparation.Learning new equipment associated with hard landscaping and site works under supervision. Applicants should: Have at least 2 - 3 years experience on construction sites, concrete, paving or site works is preferred but not essential.Be reliable and diligent.Have a full NZ driving license and get to site if required.Be able to pass a drug test.Have good communication and team working skills.Be health and safety conscious and qualify for a site safe passport.Demonstrate quality workmanship and be willing to learn.Be physically fit, motivated and willing to work outside regardless of weather conditions.Having your class 2 license or Machine Operator experience is an added advantage but not essential. Pay rate negotiable based on experience, skills and qualifications. On top of your wage you will get holiday, sick pay, PPE gear, in house training, and access to operate company vehicles and machines, depending on experience.

So don’t wait to take advantage of this opportunity, click on the apply button and send us your CV today. Applicants for this position should have NZ residency or a valid NZ work visa"
84,"FABRICATORS REQUIRED for EAST TAMAKI, AUCKLAND",Thermo Fisher - APAC,"East Tamaki, 2013","!!! FABRICATORS WANTED NOW !!!
This is a junior entry level position with full mentoring as you progressFull training and orientation will be provided for the chosen candidatesWe are looking for young up and coming Fabricators who are keen to learn and can be trained.Full NZQA professional tickets will obtained as you progressYOU must be good at learning (not technical), good at numbers, able to read drawing, physically fit and excellent attention to detailYou must also have a full Class 1 drivers license
Working days and timings are Monday to Friday from 8:00am to 4:00pmThe starting rate is $20/hour and will be reviewed with performance and timeThis is a Temp to Permanent role in East Tamaki Understand and follow blueperint plans and drawingsUnderstand and follow assembly instructionsVerify dimensions and product specifications.Ensure that quality control standards are met.Safely operate factory and site based machinery, plant and tools and equipment (power drills, chisels, cutting saws etc)Set and check machines and tools according to jobsAdhere to health and safety requirementsPass pre-employment drug test and vetting checksSend your CVs to eseta@kiwicontract.co.nz For more clarification call Eseta 02111 40473"
85,Maintenance Engineer,Greenlight Recruitment,"Auckland City, 1010","About New Zealand
Over 350 employees bring a wide variety of skills and expertise to deliver world-class science products and solutions. Our manufacturing and distribution sites in Auckland and Christchurch (and satellite sites scattered across the country) cover a vast product portfolio, including lab equipment and chemicals, life sciences, diagnostics, microbiology and analytical instruments. We deliver science solutions to a wide range of key markets such as academia and research; diagnostics and healthcare; environmental; food, dairy and beverage; industrial process; life sciences; pharmaceutical and biopharmaceutical.

How will you make an impact?
From the ownership for maintenance activities both planned and unplanned, utilizing operational excellence and continuous improvement tools to improve equipment reliability and enable maximum utilization to ensure delivery to customers.

What will you do?
This is a hands on role involving daily attendance to shop floor repairs and maintenance.
Organize and implement preventative maintenance plans, coordinate workload of required tasks and maintain records to ensure maintenance is completed according to plan.
Complete planned and unplanned maintenance activities
Communicate openly with departments on all maintenance issues keeping departments aware of plant and equipment condition and availability.
Liaise with maintenance contractors when required and ensure work carried out by contractors is completed safely and efficiently and in accordance with regulatory requirements.
Actively participate in EHS system by adhering to policies and procedures and reporting hazards to ensure a safe and healthy workplace environment.
Lead by example. Set and expect high standards of performance and behaviour in line with the company’s 4I values.
Apply Practical Process Improvement (PPI) tools and techniques to achieve continuous improvement & contribute to company PPI initiatives.
Review, edit and create maintenance documentation including standard operating procedures (SOP’s).
How will you get here?
Education
Qualified mechanical or electrical engineer with minimum 10 years experience in plastics industry or related manufacturing environment.
Experience
Electrical/mechanical/hydraulic experience in fault finding and manufacturing plant and equipment.
Repair of injection molding machines desirable.
Knowledge, Skills, Abilities
Proficient in Microsoft applications including Microsoft office.
Knowledge of PLC systems.
Organizational skills with an ability to prioritize, manage time effectively and meet agreed deadlines.
Effective interpersonal, communication and listening skills.
Ability to work within a dynamic, fast pace environment.
Proven skills in developing and motivating others.
Strong problem solving skills.
Customer focused.
The ability to create and foster meaningful and beneficial relationships with colleagues and suppliers.
What will put you ahead of the competition?
Proven results in plant maintenance role.
Strong track record in Health and Safety.
Experience in driving continuous improvement.
What’s in it for you?
Work in a collegial, customer focused and motivated team.
Work within a strong culture of process improvement and lots of great tools.
Embedded quality system.
Ongoing learning and development opportunities on the job and through our own on-line Thermo Fisher University."
86,Storesperson Assistant,Greenlight Recruitment,"Christchurch City, Canterbury","ABOUT THE COMPANY As the leading supplier of industrial and safety products and services in Australia, New Zealand and Indonesia, it is important that they employ the most talented people to support their operations. ABOUT THE ROLE Your role will be working closely with your team and manager to ensure orders are ready for dispatch. This involves checking and picking orders, using a wave machine when needing to get something from the higher shelves (training given), stock taking and learning the various 3000+ products they store. FOR YOUTemp to Perm OpportunityImmediate start for the right personGreat Career OpportunitiesPositive, happy team environment Weekends off Full training given LOOKING FORGood accuracy and numeracy skills Good written and verbal communication skillsOSH certificate – advantage not mandatoryPass a pre-employment drug testReliable transportSOUND LIKE YOU?Apply via the link to Louise KaratauaNOT QUITE YOU?

Always wondered why you hear about your dream job after its gone? Over 50% of our freight & logistics roles are filled without being advertised - if you're in the industry make sure you're registered with us so you don't miss out on these opportunities."
87,Storesperson/Warehouse Assistant,Ericsson,"Christchurch City, Canterbury","ABOUT THE COMPANY As the leading supplier of industrial and safety products and services in Australia, New Zealand and Indonesia, it is important that they employ the most talented people to support their operations. ABOUT THE ROLE Your role will be working closely with your team and manager to ensure orders are ready for dispatch. This involves checking and picking orders, using a wave machine when needing to get something from the higher shelves (training given), stock taking and learning the various 3000+ products they store. FOR YOUTemp to Perm OpportunityImmediate start for the right personGreat Career OpportunitiesPositive, happy team environment Weekends off Full training given LOOKING FORGood accuracy and numeracy skills Good written and verbal communication skillsOSH certificate – advantage not mandatoryPass a pre-employment drug testReliable transportSOUND LIKE YOU?Apply via the link to Louise KaratauaNOT QUITE YOU?

Always wondered why you hear about your dream job after its gone? Over 50% of our freight & logistics roles are filled without being advertised - if you're in the industry make sure you're registered with us so you don't miss out on these opportunities."
88,ICT Program Director Packet Core Job,ICM Asia Pacific,"Auckland City, Auckland","Date: Feb 14, 2020
Ericsson Functional Area: DGS
Location: Auckland, New Zealand
Travel: up to 10%
Background Checks: All employment offers to join Ericsson are subject to satisfactory completion of our global pre-employment check

As the tech firm that created the mobile world, and with over 45,000 life-enhancing technologies to our name, at Ericsson we’ve made it our business to make a mark. We are on a quest, relentlessly innovating to make technology easy to adopt, easy to use and easy to scale. As a team, we are helping to solve some of society´s most complicated challenges, enabling you to be ‘the person that did that’.

We’ll help you design your future! You can choose to be an expert or a leader or both! Leveraging everything from cybersecurity to machine learning, making smart manufacturing and autonomous mines a reality. With access to hundreds of career opportunities in locations all over the world with the support to really find ‘your great’ and the ability to rediscover it, again and again.

Our Exciting Opportunity:
As part of Ericsson’s growth strategy, we are now looking for an ICT Program Director/Manager with Packet Core expertise.
To be successful in this role you will be able to demonstrate experience leading technical teams. You will also demonstrate an extensive set of technical and business skills, including a long and proven practice of customer facing, presentations, engagements and consultative skills. You will be able to work both in Pre-sales and Delivery, being responsible for cost estimation and delivery strategy. Additionally, you will have experience building strong customer relationships and driving up sales opportunities.

In this role You will:
Take ownership of the Project Delivery of Packet Core Network (EPC/PCRF/SAPC – Service-Aware Policy Controller)
Support the Head of Services organization in Program Delivery for the customer
Check technical and business conformance of the project towards the Customers’ requirements and validating the specifications
Build strong Customer Relationships at C-level (IT, Engineering, Marketing, Finance etc.)
Ensure the project is tightly planned and resourced and maintain financials, budget/Cost Of Sales, Risks/Issues over time as changes arise
Develop and maintain effective working relationships with internal and external stakeholders

As our ideal candidate You will have:
Bachelor’s degree, preferably in a science, business or telecommunications discipline
Proven experience of delivery of Packet Core Network (EPC/PCRF) and Cloud and Network Virtualization (VmWare)
15+ years of experience, from within the Telco/Systems Integration Industry (consulting or Systems Integration) on driving IT SI transformation programs or projects of high complexity
Must have proven track record in leading IT / Telco type of Integration Engagements, at least 5 years of experience leading complex SI-Projects/Programs
Well proven ability to transform customer requirements and expectations at a high level into a solution that Ericsson can realize as a customer engagement
Excellent Leadership abilities proven through line manager or other comparable positions

What’s in it for you?
With over 90,000 employees across 180+ countries, we have a culture that respects and supports your ambitions, in alignment with our values of Respect, Professionalism and Perseverance. Ericsson is extremely focused on learning and development, supports mobility and flexible working hours. We are also committed to diversity and inclusion and to be a responsible and relevant driver of positive change. We also offer some awesome benefits, amazing career development and training programs to provide an empowered career in a connected world.

Next Steps:
What happens next once you apply? Read about the next steps here
For your interview preparation, here are a few ""Tips&Tricks"" from our recruiters
For your prep and reference, here is our overall Brand video and some insights about our innovations in 5G

Ericsson provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, marital status, pregnancy, parental status, national origin, ethnic background, age, disability, political opinion, social status, veteran status, union membership or genetics.
Ericsson expressly prohibits any form of workplace harassment based on race, color, religion, sex, sexual orientation, marital status, pregnancy, parental status, national origin, ethnic background, age, disability, political opinion, social status, veteran status, union membership or genetic information.
#LI-Post"
89,Data Practise Lead,Rocket Lab,"Grey Lynn, Auckland","Position Summary & Environment
This position has primary responsibility for the design, implementation, maintenance, frequent review and updates of the Company’s data solutions. This includes ensuring the Company’s architecture is compatible with that of its clients and partners. The ideal candidate will have experience in customer facing roles and success leading deep technical architecture and design discussions with senior executives. This role may be required to attend client or strategic partner sites in New Zealand or overseas for consultation and/or execution of technical tasks as required.

Significant Working Relationships
Internal
Executive Team
Integration Architects & Senior Developers
Human Resources
Finance
External
Suppliers and vendors
Clients

Position Responsibilities
Data Practise
The practise is focused on supporting the business in three basic areas;
Provide better use of data and ML Functions to businesses
Enable businesses to make use of ML without the need for Data Scientists
Deliver quality data sets and models for common business problems
Build both capability and the pipeline for Adaptiv in;
Data & Machine Learning Governance
Machine Learning Automation & Tooling
Data Services & Pre-Trained Models
Other;
Build ongoing relationships with key vendors in the data space (Microsoft, Informatica & Cloudera)
Design and implementation of new data services and products to market
Build Adaptiv’s brand as a subject matter expert on Data, Machine Learning and Data Science through - Social Media, Blogging, etc.
Customer projects in the data space
Support Sales and Marketing in the promotion of and sales of data services and products
Lead and manage teams on larger scale deployments
Data Architect
Drives customer initiatives to solve the biggest and most complex data challenges faced by enterprise customers
Is a technical, customer facing role, accountable for the end-to-end customer deployment and usage experience for data services
Own the technical customer engagement including: architectural design sessions, implementation projects and/or proofs of concept and pilots
Is proficient in distributed computing principles and familiar with key architectures including: Lambda and Kappa architectures has a broad experience designing solutions using a broad set of data stores (e.g., HDFS, Azure Data Lake Store, Azure Blob Storage, Azure SQL Data Warehouse, Apache HBase, Azure DocumentDB), messaging systems (e.g., Apache Kafka, Azure Event Hubs, Azure IoT Hub) and data processing engines (e.g., Apache Hadoop, Apache Spark, Azure Data Lake Analytics, Apache Storm, Azure HDInsight)
Training
Informatica, Cloudera & Microsoft training and mentoring delivered through module-based classroom training
Mentoring of Adaptiv personnel
Seek to educate team members and stakeholders about Best Practice where appropriate
Present at joint technical seminars and road shows with Vendors
Continuous Improvement
Identify and propose development and architectural improvements to existing systems
Identify and introduce industry Best Practice standards in all projects, work requests and responsibilities
Drive Adaptiv “thought leadership” on integration and cloud architecture
Constantly up skill on latest technologies to remain at the forefront of Data Services
Drive Adaptiv’s thought leadership via social media
Work Planning & Management
Manage daily tasks and projects to ensure work is completed consistent with assigned priorities and deadlines
Evaluate work requests on a technical, architectural and consistency level to provide feedback to stakeholders on viability
Participate in planning meetings as required
Initiate and attend meetings with team and stakeholders to give timely updates on work progress and resolution of issues
Report progress to team and General Manager as appropriate
Assist the Executive team with presales and project establishment
Occupational Safety and Health
Responsible for taking reasonable care to ensure own safety and health at work, and to avoid adversely affecting the safety or health of any other person at work
Ensuring adherence to organisation-wide policies, procedures and monitoring the compliance of all team members
Responsibilities on Demand
Due to the fluid and dynamic environment within Adaptiv, new, additional or changed position responsibilities may be required at any time
Successful demonstration of Change Orientation is an on-going responsibility in all Adaptiv positions.

Key Result Areas
Complete all assigned tasks in a timely manner
Meet project deadlines
All other internal and client-facing regular deliverables (which are not projects themselves) to be achieved on time and to the required standard.
Provide suggestions for improvements to the development process
Ensure all actions directly support the company objectives, values, polices and processes
Meets or exceeds all KPIs and professional development goals agreed in performance reviews

Person Specification
Qualifications
Tertiary qualification in a related field. Technical/Bachelor of Science degree in Computer Science or Math background is desirable
Trained in the Vendor technologies i.e. Informatica, Cloudera & Microsoft
Experience
Track record of successfully delivering data orientated projects
10+ years’ experience as an Architect
Experience required with Informatica, Cloudera & Microsoft technologies
10+ years’ experience with deep understanding of databases and analytics, including relational databases, data warehousing, big data, business intelligence and analytics
10+ years success in consultative/complex technical sales and deployment projects
Technical Expertise
Demonstrate expertise in or understanding of:
Advanced analytics, analysis services (tabular, multi-dimensional), application architecture, application development, application lifecycle management (ALM), big data, business intelligence, capacity planning, cloud archival, cloud data analytics, cloud disaster recovery, cloud storage, cloud systems management, cloud systems operations, cloud transformation, compliance (PCI, HIPPA, etc.), data architecting, data cleansing, data migration (cross platform / upgrade), data modeling (physical and logical), data movement, data potency, data transformation, data warehouse design, database and server virtualization, database architecture, database design, database lifecycle management, database management, database sharding, database tuning, diagnostics, distributed application design, distributed application development, distributed database design, event sourcing, HADR / replication, health checks, identity and security, information architecture, information management, in-memory database architecture, IoT, Kappa architectures, Lambda architectures, MapReduce, master data management, mission critical DB design and architecture, modern applications, monitoring, performance tuning, polyglot resiliency, predicative analytics, reporting services design and deployment, resiliency (clustering, etc.), scalability (up and out, high performance), security architecture, security compliance, technical migration upgrades, technology architecture.
Project Experience Types/Qualities
Candidates ideally have delivered projects that encompass the following types/attributes/qualities:
Advanced analytics (including machine learning), database modernization, coordinate and execute pilots, prototypes or proof of concepts, provide validation on specific scenarios, document and share technical best practices, further customer investment, hybrid solutions on premises or in the cloud, industry-visible, large project relative to size of customer, lift and shift, migrations and upgrades (SQL, etc.), on-premises to cloud, production environment, projects where data is born in the cloud, cross-platform SQL Server migration, size of project team (complexity), significant challenges, IOT – Connected Devices, IOT- Command and Control, IOT- Data Ingestion, batch analytics, interactive analytics, real-time/streaming analytics.
Personal Competencies/Attributes
Innovative
Motivated
Results driven
Passionate about technology
Communication style that is clear and specific
Self-managing and highly proactive, capable of working to deadlines
Sense of humor
Total and complete professionalism
Diplomatic but professional disposition capable of getting buy-in from clients and vendors"
90,Python Developer,Salt Recruitment,"Auckland City, Auckland","About Rocket Lab
Rocket Lab is the global leader in dedicated small satellite launch. Launching from right here in New Zealand, we design and build innovative technology to give small satellites a premium ride to orbit.

Small satellites play a crucial role in our day-to-day lives – they connect us, keep us safe, help us understand our planet and manage our impact on it, and they enable us to innovate and explore. There are endless possibilities for what we can achieve with better access to space, and that access is now a reality thanks to Rocket Lab.

Our relentlessly innovative team is behind Electron, the world’s only truly commercial small satellite launch vehicle in operation today. With multiple orbital launches under our belt and a record of 100% mission success, we’re opening access to space to improve life on Earth. We’ve built a world class team with a reputation for doing the impossible. Collaboration is at our core - every idea is heard, and everyone makes a difference. Every day, we pursue ideas that challenge, excite and demand more of us, and we make them real. Come and be a part of it.

About the role
The Electron Launch Vehicle is a fly-by-wire rocket and generates a large quantity of real-time data throughout its production, testing, and launch life-cycle. This data tells a story and it lets Rocket Lab engineers and key stakeholders know how we are performing at all stages.

The Operational Data software team transforms and gives this data a meaning, by providing a bespoke analysis framework customised to support the development of the next generation of spacecrafts. There's no limit to the ambition that we have to create smart, data-driven decision-making capabilities: our Data Analysis Framework is the building block on which numerous engineering teams rely to automate their data processing.

The successful applicant will play a significant role in the development of the Framework, leading the design and implementation of requested features, mentoring team-members and providing guidance to the user communities.


Required Skills and Experience:
Tertiary Diploma, Certificate or degree in Software Engineering, Computer Science or demonstrated equivalent level of knowledge
Minimum of 4 years experience within a software engineering related discipline
Experience in application development
Strong Python development experience
Experience with Git or other source control tools
Experience with Redmine, Jira, Bugzilla, Mantis, or other issue tracker
Experience in database design with SQL
Knowledge of data processing techniques
Python Experience with packages matplotlib, pandas

Desirable:
Experience with TeamCity, Jenkins or other continuous integration tools
Experience using Scrum
Reporting, including experience with creating interactive reports
Knowledge of machine learning and statistical methods
Knowledge of signal processing
Experience in database design with NoSQL databases
Experience with Airflow, Spark or other data processing pipelines
Use of Docker or other containerisation

As well as a being a career-defining role, working at Rocket Lab means being part of meaningful projects with world-leading experts.

Collaboration is at our core - every idea is heard, and everyone makes a difference.

We get things done. Our team is nimble, decisions are made quickly, and we are action oriented. While other companies talk about it, we do it. This means projects get the green light faster and ideas are put into practice rapidly.

Everyone works on the big stuff. This isn’t a huge aerospace company where you get lost in bureaucracy and end up a tiny cog in a giant machine. At Rocket Lab, your work directly impacts the success of each mission. Everyone’s voice is heard, and everyone can contribute major projects. This is your chance to play a pivotal role in developing space systems that change the way we access space.

Important Information
For security reasons background checks will be undertaken prior to any employment offers being made to an applicant. These checks will include nationality checks as it is a requirement of this position that you be eligible to access equipment and data regulated by the United States' International Traffic in Arms Regulations. Under these Regulations, you may be ineligible for this role if you do not hold citizenship of Australia, Japan, New Zealand, Switzerland, the European Union or a country that is part of NATO, or if you hold ineligible dual citizenship or nationality. For more information on these Regulations, click here http://www.pmddtc.state.gov/regulations_laws/itar.html."
91,Data Scientist,Amazon Web Services NZL Ltd,"Auckland City, Auckland","Initial 12 month contract for an experienced Data Scientist. You will work for a global consultancy well recognised in the market on site with one of their key clients. Competitive hourly rate and interesting project. ASAP start.
You will have:
– Strong skills in R, Python and SQL
– Experience with machine learning technologies
– Tensorflow or similar would be an advantage
– Client facing experience
– A background in Computer science, statistics or similar would be ideal
– Knowledge of NoSQL databases and Big data technologies eg Spark
You must be able to qualify for NZ Security Clearance
If this sounds like the role for you please apply or email me at eshanks@welovesalt.com
Salt is acting as an Employment Business in relation to this vacancy.
Job Information
Job Reference: JO-1908-151599
Salary:
Salary per: hour
Job Duration: 12 months
Job Start Date: ASAP
Job Industries: Technology
Job Locations: Auckland
Job Types: Contract"
92,Head of Solution Architect - Public Sector,Theta,"Wellington City, Wellington","7+ years’ design/implementation/consulting experience of distributed applications
5+ years’ management of technical, customer facing architects
5+ years’ experience in infrastructure architecture, database architecture and networking
Technical degree required; Computer Science or Math background highly desired

Amazon Web Services (AWS) is looking for experienced and collaborative pre-sales managers to coach, grow, and partner with technically skilled, customer-facing Solutions Architects. You will help develop the industry’s best cloud-based solutions architects by enabling and coaching them on best practices, solution selling, presentation and speaking skills, as well as how to create and present architectures of widely varying size and complexity. In collaboration with sales, you will drive revenue growth across a broad set of technology leaders, innovators, and disruptors in the New Zealand Public Sector. Your team will help customers architect highly scalable and available workloads, cloud native applications, and innovative solutions in various technology domains such as Artificial Intelligence (AI), Machine Learning (ML), Big Data, Internet of Things (IoT), and Serverless computing. If you are someone who likes to work with customers and solve complex challenges, AWS is hiring Senior Managers for our Solutions Architects.

In this role, you will need to be technically capable and credible in your own right as well as effective in shaping the customer and solutions-focused skills of your team. We are looking for leaders who love learning and introducing new technology in order to help colleagues and customers embrace and adopt new technology. We need innovative leaders who can look beyond the technology and consider the value our technology creates for our customers, and can help change how our technology is viewed to enable outcomes. You will help team members ramp-up on AWS as well as develop speaking, writing, presentation, and executive interaction skills. You will also need to be adept at interacting, communicating and partnering with other departments within AWS such as our services teams, marketing, and professional services teams, as well as representing your team to executive management.

Amazon's Culture

Our positive and supportive culture encourages our people to do their best work every day. We have 14 leadership principles that help guide us in our every-day decision making process. We believe they are a clearer articulation of those things that have always been a part of what makes Amazon great – things that we must consciously hold on to in fulfilling our mission to be Earth’s Most Customer Centric Company. We are continuously looking for new ways to maintain a culture where our people excel and lead healthy and happy lives. Learn more about life at Amazon. It is always Day One.

At AWS, we have a credo of “Work hard. Have fun. Make history”. In this role, you will love what you do, and instinctively know how to make work fun, while maintaining a work-life balance. We look for leaders who are creative and who are willing to take on any challenge and make a big impact for their team, for the company and for our customers.

Enjoy developing technical talent to achieve great things. You will have a passion for educating, training, and enabling cloud computing experts for a diverse and challenging set of enterprise customers.

The ideal candidate will have past experience working as a Solutions Architect, technical pre-sales, or a similar role and experience managing a team of a Solution Architects. You will have an ability to grow your leadership skills as well as diving deep into various hands-on solutions while developing new skills, so you can make strong contributions in architecture transformation discussions.

How You’ll Grow

At Amazon, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there’s always room to learn and develop your career. We offer opportunities to help sharpen your skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their career.

ROLES AND RESPONSIBILITIES

As a key member of the business development and sales management teams, ensure success in building and migrating applications, software and services onto the AWS platform.

Hire, on-board, train, and develop new Solutions Architects from internal and external sources.

Educate Public Sector customers on the value proposition of AWS, and participate in architectural discussions to ensure solutions are designed for successful deployment in the cloud.

Coach Solutions Architects in the skills needed to conduct one-to-few and one-to-many training sessions so they can transfer deep technical skills to customers who are considering or using AWS.

Capture and share best-practice knowledge amongst the AWS solutions architect community

Guide and motivate the development of whitepapers, data sheets, and other high-value customer facing guidance and best practices.

Build deep relationships with decision makers within customer accounts to enable them to be “Cloud advocates”.

Act as a conduit and liaison between customers, service engineering teams and support.

Work closely with the New Zealand Country manager to define strategy and to engage with senior government stakeholders.

At Amazon, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Amazon can mean for you.

Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation/ Age

Working knowledge of software development tools and methodologies.
Presentation skills with a high degree of comfort speaking with executives, IT Management, and developers.
Strong written communication skills
High level of comfort communicating effectively across internal and external organizations
Experience working within software development or Internet-related industries
History of successful technical consulting and/or architecture engagements with large-scale customers or enterprises.
Familiarity with common enterprise services (Directory Services, Information Assurance, Virtual Desktop, etc.), products (i.e., Oracle, SAP)
Experience migrating or transforming legacy customer solutions to the cloud.
Professional experience architecting/operating solutions built on AWS
Demonstrated ability to adapt to new technologies and learn quickly

Benefits
Experience in working with Public Sector, especially in New Zealand."
93,Service Delivery Coordinator,OTEL - Onehunga Transport Engineerin­g Ltd,"Wellington City, Wellington","Our Service Delivery team provides valuable support and liaison services with our specialist practices to deliver IT and IS services to our customers. They works closely with our practices delivering services ranging from application support, enterprise server and network services, cloud services and desktop services.

Based in Wellington, as a result of growth in our customer services we are looking for a Service Delivery Coordinator to join our Service Delivery team. This is a customer facing, delivery coordination position where you will be responsible for overseeing the management of our service calls, ticketing and reporting services, to ensure quality outcomes to our customers.

You will also be required to:
Oversee the day to day incoming customer support requests and calls
Provide updates and reports to our customers
Liaise with Theta practice staff for task assignment
Work with our partners and 3rd parties involved in service delivery
Oversee Change Management tasks and communications
Oversee ticket progress and resolution
Does this sound like you?
Ideally 4+ years minimum in IT roles and experience in Service Desk environments and application support
A knowledge of working with customer Service Level Agreements (SLAs) and achieving deadlines
Knowledge of ITIL processes and Change Management processes
You are well organised and able to multitask in a busy environment
Have a passion for customer service and have excellent relationship skills
About us We thrive on delivering excellence within a collaborative environment, where working and playing hard go hand-in-hand. Our exceptional people use cutting edge technology and innovation to achieve smarter solutions, together. With five offices across Auckland, Tauranga, Wellington and Christchurch, we’re making our mark from the top to bottom of New Zealand where the opportunities within Theta are many.
Culture and Benefits
Theta offers a family friendly work environment with flexible work hours where practical; especially relevant for caregivers.
We embrace gender equality and are committed to providing a supportive, diverse and inclusive work environment throughout our workplace.
Theta is committed to giving back to the community and are avid supporters of Cure Kids. We compete in various adventure races and do many other things to raise money for Cure Kids. And we make time for the fun things in life!
We currently provide the following benefits to ensure your professional development and personal wellbeing:
Professional growth and learning opportunities
A competitive salary (commensurate with experience) plus KiwiSaver
Fully subsidised medical insurance for employees
Heavily discounted medical insurance for immediate family of employees
Internal Referral Incentive
Staff Assistance Programme
Annual Flu injections
Sick leave from your first day on board
Remote working options where practical and mutually agreed
Daily fresh fruit basket, coffee machine, wide selection of teas and biscuits in all of our offices.
We are also an accredited employer with NZIS and have welcomed people from close to 40 different nations."
